Berita,Label,Category_id
"['pemicu', 'senior', 'aniaya', 'santri', 'kediri', 'tewas', 'kekerasan', 'polisi', 'mengungkap', 'hasil', 'tes', 'kejiwaan', 'santri', 'senior', 'tersangka', 'penganiayaan', 'menewaskan', 'santri', 'ponpes', 'al', 'hanifiyah', 'kediri', 'bintang', 'balqis', 'maulana', 'pelaku', 'kerap', 'kekerasan', 'fisik', 'verbal', 'orang', 'tuanya', 'diduga', 'pemicu', 'keempatnya', 'aksi', 'keji', 'bintang', 'perilaku', 'agresi', 'tersangka', 'disebabkan', 'riwayat', 'pola', 'asuh', 'orang', 'tua', 'tersangka', 'cenderung', 'kekerasan', 'fisik', 'verbal', 'kurangnya', 'perhatian', 'kasih', 'sayang', 'orang', 'tua', 'kapolres', 'kediri', 'kota', 'akbp', 'bramastyo', 'priaji', 'dilansir', 'detikjatim', 'sabtu', 'kondisi', 'pemicu', 'tindakan', 'perilaku', 'agresi', 'tersangka', 'korban', 'tersangka', 'tindakan', 'agresi', 'memukul', 'menendang', 'memaki', 'korban', 'tersangka', 'korban', 'tugas', 'ditugaskan', 'tersangka', 'sambungnya', 'tes', 'kejiwaan', 'tim', 'psikologi', 'biro', 'sdm', 'polda', 'jatim', 'polres', 'kediri', 'kota', 'kamis', 'penyidik', 'kesimpulan', 'tim', 'medis', 'kejiwaan', 'kondisi', 'tersangka', 'kondisi', 'psikologis', 'tersangka', 'ditemukan', 'gangguan', 'kejiwaan', 'kondisi', 'psikologis', 'tersangka', 'tergolong', 'stabil', 'normal', 'menjalani', 'proses', 'penyidikan', 'pungkas', 'bramastyo', 'bramastyo', 'pemeriksaan', 'psikologi', 'memiliki', 'fungsi', 'kelangsungan', 'penyidikan', 'meninggalnya', 'santri', 'bernama', 'bintang', 'balqis', 'maulana']",teman,3
"['kekerasan', 'remaja', 'perempuan', 'ladies', 'timur', 'cirebon', 'berujung', 'damai', 'warga', 'cirebon', 'dihebohkan', 'beredarnya', 'video', 'kekerasan', 'remaja', 'perempuan', 'video', 'korban', 'dianiaya', 'pelaku', 'remajadari', 'video', 'beredar', 'korban', 'kali', 'dipukuli', 'pelaku', 'korban', 'diam', 'sembari', 'melindungi', 'kepalanya', 'aksi', 'penganiayaan', 'direkam', 'rekan', 'pelaku', 'rekan', 'pelaku', 'mencoba', 'melerai', 'pelaku', 'emosi', 'memukuli', 'melontarkan', 'katakata', 'kasar', 'korban', 'kekerasan', 'kecamatan', 'babakan', 'kabupaten', 'cirebon', 'polisi', 'langsung', 'turun', 'tangan', 'mengusut', 'delapan', 'orang', 'diduga', 'terlibat', 'diamankan', 'kasat', 'reskrim', 'polresta', 'cirebon', 'kompol', 'anton', 'diamankan', 'pelaku', 'orang', 'perekam', 'saksi', 'amankan', 'pelaku', 'orang', 'orang', 'mengambil', 'video', 'orang', 'saksi', 'memisahkan', 'anton', 'delapan', 'orang', 'korban', 'amankan', 'penyelidikan', 'anton', 'menambahkanmenurut', 'anton', 'remaja', 'perempuan', 'korban', 'aksi', 'kekerasan', 'berinisial', 'kd', 'pelakunya', 'remaja', 'perempuan', 'berinisial', 'ky', 'kejadiannya', 'jumat', 'wib', 'sore', 'hasil', 'pemeriksaan', 'anton', 'mengungkap', 'kekerasan', 'dilatarbelakangi', 'sakit', 'hati', 'korban', 'kerap', 'mengejek', 'pelaku', 'teman', 'kelompok', 'grup', 'wa', 'grup', 'wa', 'kelompoknya', 'korban', 'grup', 'wa', 'pelaku', 'sakit', 'hati', 'korban', 'grup', 'wa', 'ngatangatain', 'pelaku', 'anton', 'berangkat', 'sakit', 'hati', 'pelaku', 'mengajak', 'korban', 'salah', 'kecamatan', 'babakan', 'kabupaten', 'cirebon', 'lokasi', 'pelaku', 'aksi', 'kekerasan', 'korban', 'kanit', 'ppa', 'satreskrim', 'polresta', 'cirebon', 'iptu', 'dwi', 'hartati', 'pelaku', 'korban', 'remaja', 'perempuan', 'samasama', 'berusia', 'teman', 'kelompok', 'tergabung', 'grup', 'whatsapp', 'bernama', 'ladies', 'timurjadi', 'anakanak', 'membentuk', 'grup', 'wa', 'namanya', 'ladies', 'timur', 'dwi', 'hartati', 'dwi', 'aksi', 'kekerasan', 'sakit', 'hati', 'pelaku', 'korban', 'sakit', 'hati', 'timbul', 'pelaku', 'ejekan', 'korban', 'situlah', 'pelaku', 'menganiaya', 'korban', 'bertemu', 'perbuatan', 'kekerasan', 'fisik', 'si', 'korban', 'dijambak', 'rambutnya', 'terjatuh', 'korban', 'dipukul', 'tangan', 'kosong', 'ditendang', 'paha', 'dwi', 'ditangani', 'kekerasan', 'damai', 'belah', 'sepakat', 'menyelesaikan', 'kekeluargaan', 'polisi', 'memanggil', 'orang', 'tua', 'pelaku', 'korban', 'memfasilitasi', 'belah', 'menyelesaikan', 'permasalahannya', 'alhamdulillah', 'anakanak', 'pertemukan', 'orang', 'tuanya', 'dwi', 'orang', 'tua', 'korban', 'dilanjutkan', 'proses', 'hukum', 'anakanak', 'sekolah', 'orang', 'tua', 'korban', 'diselesaikan', 'kekeluargaan', 'pungkasnya']",teman,3
"['ayahanak', 'bos', 'kuda', 'lumping', 'perkosa', 'abg', 'sumsel', 'dibantu', 'istrianak', 'perempuan', 'anak', 'perempuan', 'berusia', 'korban', 'pemerkosaan', 'keluarga', 'musi', 'rawas', 'sumatera', 'selatan', 'sumsel', 'korban', 'diperkosa', 'imingiming', 'syarat', 'anggota', 'jaranan', 'kuda', 'lumping', 'dilansir', 'detiksumbagsel', 'kasi', 'humas', 'polres', 'musi', 'rawas', 'akp', 'herdiansyah', 'membenarkan', 'peristiwa', 'pemerkosaan', 'sekeluarga', 'orang', 'diamankan', 'perkara', 'tersangka', 'melibatkan', 'keluarga', 'tahan', 'penyidikan', 'jumat', 'herdi', 'pelaku', 'tumin', 'pemilik', 'jaranan', 'kuda', 'kepangkuda', 'lamping', 'kepala', 'rumah', 'tangga', 'istrinya', 'tugirawarti', 'alias', 'wati', 'anak', 'perempuannya', 'desi', 'yunitasari', 'alias', 'yuni', 'bambang', 'anak', 'keduanyaherdi', 'pemerkosaan', 'korban', 'diajak', 'tersangka', 'yuni', 'masuk', 'kelompok', 'jaranan', 'kuda', 'kepang', 'dimiliki', 'ayahnya', 'november', 'tersangka', 'tumin', 'menyuruh', 'korban', 'tidur', 'rumahnya', 'syarat', 'anggota', 'jaranan', 'kuda', 'lumping', 'imbuh', 'sambung', 'herdi', 'korban', 'tidur', 'tersangka', 'tumin', 'ruangan', 'tersangka', 'mencabuli', 'korbankeesokan', 'harinya', 'tersangka', 'yuni', 'wati', 'membujuk', 'korban', 'bersetubuh', 'imingiming', 'korban', 'bertambah', 'cantik', 'mengancam', 'korban', 'dikeluarkan', 'grup', 'jaranan', 'menyebarkan', 'aib', 'keluarganya', 'menolakbaca', 'berita', 'lengkapnya']",orang asing,4
"['viral', 'lecehkan', 'anak', 'kandung', 'kpai', 'soroti', 'dampak', 'tumbuh', 'kembang', 'anak', 'barubaru', 'viral', 'muda', 'berinisial', 'r', 'pelecehan', 'anak', 'kandungnya', 'berusia', 'r', 'mengaku', 'lantaran', 'disuruh', 'dikenal', 'facebook', 'diimingimingi', 'uang', 'rp', 'juta', 'pelaku', 'mengaku', 'diancam', 'pelaku', 'disebarkan', 'foto', 'bugil', 'r', 'permintaannya', 'dituruti', 'video', 'pelecehan', 'dikirim', 'uang', 'dijanjikan', 'kunjung', 'diterima', 'r', 'video', 'pelecehan', 'lantas', 'tersebar', 'viral', 'media', 'sosial', 'r', 'ditetapkan', 'tersangka', 'tersangka', 'mencoba', 'menghubungi', 'pemilik', 'akun', 'facebook', 'icha', 'shakila', 'akun', 'facebook', 'dihubungi', 'mengirim', 'uang', 'dijanjikan', 'kabid', 'humas', 'polda', 'metro', 'jaya', 'kombes', 'ade', 'ary', 'syam', 'indradi', 'wartawan', 'senin', 'komisioner', 'perlindungan', 'anak', 'indonesia', 'kpai', 'dian', 'sasmita', 'prihatin', 'anak', 'balita', 'mengalami', 'kekerasan', 'seksual', 'psikis', 'ibunya', 'berdampak', 'buruk', 'balita', 'memori', 'buruk', 'melekat', 'otak', 'anak', 'berpengaruh', 'tumbuh', 'kembangnya', 'pemerintah', 'daerah', 'dukungan', 'tenaga', 'profesional', 'psikolog', 'pekerja', 'sosial', 'wajib', 'menyelamatkan', 'ananda', 'x', 'melanjutkan', 'rangkaian', 'intervensi', 'optimal', 'keterangan', 'resmi', 'dikutip', 'selasa', 'berdasarkan', 'undangundang', 'perlindungan', 'anak', 'kpai', 'memiliki', 'salah', 'tugas', 'melaporkan', 'pelanggaran', 'hak', 'anak', 'penegak', 'hukum', 'berwajib', 'kejadian', 'kpai', 'berkoordinasi', 'bareskrim', 'polri', 'penyelidikan', 'komprehensif', 'terkait', 'tersebutamanah', 'konvensi', 'hak', 'anak', 'pasal', 'berbunyi', 'mewajibkan', 'negara', 'mengambil', 'langkahlangkah', 'rehabilitatif', 'mendorong', 'pemulihan', 'fisik', 'psikis', 'anak', 'korban', 'pelaksanaan', 'upaya', 'diskriminasi', 'mengutamakan', 'kepentingan', 'terbaik', 'anak', 'kelangsungan', 'hidup', 'perkembangan', 'maksimal', 'dijamin', 'seta', 'pandangan', 'anak', 'dihormati', 'pelaksanaan', 'pengasuhan', 'positif', 'tanggung', 'orang', 'tua', 'kelalaian', 'mengakibatkan', 'anak', 'korban', 'kekerasan', 'seksual', 'psikis', 'diharapkan', 'pengasuhan', 'anak', 'korban', 'keluarga', 'terdekat', 'dukungan', 'pemulihan', 'psikis', 'anak', 'kpai', 'pemerintah', 'pemda', 'masyarakat', 'mewujudkan', 'lingkungan', 'aman', 'ramah', 'anak', 'rumah', 'dian', 'kpai', 'menghimbau', 'masyarakat', 'mediamedia', 'cetak', 'elektronik', 'menjaga', 'anakanak', 'menyebarkan', 'video', 'anak', 'korban', 'melanggar', 'undangundang', 'berharap', 'dukungan', 'berspektif', 'anak', 'menjaga', 'hakhak', 'anak', 'terlanggar', 'perlindungan', 'identitas', 'tumbuh', 'kembang', 'anak', 'maksimal', 'kpai', 'menekankan', 'hak', 'anak', 'korban', 'pemulihan', 'optimal', 'dian']",keluarga,0
"['kementerian', 'pppa', 'pelajar', 'bunuhperkosa', 'siswi', 'smp', 'dihukum', 'sesuai', 'uu', 'kementerian', 'pemberdayaan', 'perempuan', 'perlindungan', 'anak', 'pppa', 'berkoordinasi', 'dinas', 'pppa', 'sumatera', 'selatan', 'sumsel', 'terkait', 'pembunuhan', 'pemerkosaan', 'siswi', 'berusia', 'diduga', 'orang', 'pelajar', 'kemenpppa', 'pelaku', 'diproses', 'hukum', 'sesuai', 'undangundang', 'berlaku', 'berkoordinasi', 'memantau', 'penanganannya', 'dinas', 'pppa', 'prov', 'sumsel', 'pihakpihak', 'terkait', 'pelaku', 'pidana', 'diproses', 'hukum', 'sesuai', 'peraturan', 'perundangundangan', 'berlaku', 'deputi', 'bidang', 'perlindungan', 'khusus', 'anak', 'kementerian', 'pppa', 'nahar', 'wartawan', 'kamis', 'polisi', 'menetapkan', 'is', 'mz', 'as', 'ns', 'tersangka', 'nahar', 'pelaku', 'berstatus', 'anak', 'diproses', 'sistem', 'peradilan', 'anak', 'pelakunya', 'berusia', 'anak', 'proses', 'hukumnya', 'memperhatikan', 'uu', 'sistem', 'peradilan', 'pidana', 'anak', 'sppa', 'nahar', 'menilai', 'faktor', 'tersangka', 'umur', 'pemerkosaan', 'pembunuhan', 'menyoroti', 'pola', 'asuh', 'penyalahgunaan', 'handphone', 'mengakses', 'pornografi', 'nampak', 'dipermukaan', 'pemicunya', 'diduga', 'kondisi', 'ekonomi', 'pola', 'asuh', 'pendidikan', 'teknologi', 'informasi', 'penyalahgunaan', 'hp', 'terkait', 'pornografi', 'nahar', 'pemerintah', 'menyusun', 'aturan', 'turunan', 'uu', 'informasi', 'transaksi', 'elektronik', 'ite', 'keamanan', 'anak', 'ranah', 'daring', 'pembatasan', 'akses', 'media', 'sosial', 'anak', 'menargetkan', 'aturan', 'tuntas', 'iniitu', 'salah', 'satunya', 'protokol', 'keamanan', 'anak', 'ranah', 'daring', 'pemerintah', 'menyelesaikan', 'regulasi', 'utama', 'perlindungan', 'anak', 'ranah', 'daring', 'pemenuhan', 'pedoman', 'kl', 'pemda', 'pelaksana', 'mandat', 'uu', 'ite', 'aturan', 'disusun', 'rancangan', 'peraturan', 'pemerintah', 'tata', 'kelola', 'penyelenggara', 'sistem', 'elektronik', 'perlindungan', 'anak', 'rancangan', 'perpres', 'peta', 'jalan', 'perlindungan', 'anak', 'ranah', 'jaringan', 'komisi', 'perlindungan', 'anak', 'indonesia', 'kpai', 'prihatin', 'mendorong', 'diusut', 'sistem', 'peradilan', 'anak', 'pelaku', 'umur', 'kpai', 'prihatin', 'peristiwa', 'anak', 'perempuan', 'korban', 'kekerasan', 'meninggal', 'dunia', 'komisioner', 'kpai', 'dian', 'sasmita', 'terpisahdian', 'mengungkap', 'data', 'pengaduan', 'online', 'simfoni', 'ppa', 'kementerian', 'pppa', 'terkait', 'kekerasan', 'anak', 'menurutnya', 'pelaku', 'kekerasan', 'mayoritas', 'korban', 'simfoni', 'ppa', 'mencatat', 'kekerasan', 'anak', 'total', 'korban', 'lakilaki', 'korban', 'karakteristik', 'pelaku', 'kekerasan', 'seksual', 'mayoritas', 'korban', 'data', 'linier', 'pengaduan', 'masuk', 'kpai', 'dian', 'mendorong', 'diusut', 'undangundang', 'sistem', 'peradilan', 'pidana', 'anak', 'sppa', 'mengapresiasi', 'respons', 'kepolisian', 'kekerasan', 'seksual', 'palembang', 'anak', 'lakilaki', 'penanganan', 'khusus', 'sesuai', 'prosedur', 'uu', 'sistem', 'peradilan', 'pidana', 'anak', 'mengapresiasi', 'upaya', 'cepat', 'polres', 'palembang', 'mengungkap', 'pelibatan', 'pk', 'bapas', 'anak', 'diperiksa', 'dian', 'dian', 'kpai', 'berharap', 'pemerintah', 'daerah', 'meningkatkan', 'rangkaian', 'upaya', 'pencegahan', 'pengurangan', 'risiko', 'kekerasan', 'anak', 'anak', 'terlindung', 'kekerasan', 'anak', 'anak', 'terlindungi', 'bentuk', 'kekerasan']",teman,3
"['viral', 'aksi', 'kekerasan', 'remaja', 'perempuan', 'cirebon', 'video', 'kekerasan', 'menimpa', 'remaja', 'perempuan', 'kabupaten', 'cirebon', 'viral', 'media', 'sosial', 'video', 'beredar', 'korban', 'dipukuli', 'pelaku', 'remaja', 'perempuan', 'peristiwa', 'korban', 'dipukuli', 'kali', 'kepalanya', 'perlakuan', 'korban', 'posisi', 'jongkok', 'sembari', 'berusaha', 'melindungi', 'kepalanya', 'lokasi', 'kejadian', 'remaja', 'perempuan', 'nampak', 'berusaha', 'menenangkan', 'pelaku', 'aksi', 'kekerasan', 'udah', 'udah', 'udah', 'remaja', 'perempuan', 'berusaha', 'menenangkan', 'pelaku', 'terdengar', 'video', 'berusaha', 'dilerai', 'ditenangkan', 'pelaku', 'nampak', 'emosi', 'melontarkan', 'katakata', 'kasar', 'korbanberdasarkan', 'informasi', 'dihimpun', 'detikjabar', 'aksi', 'kekerasan', 'remaja', 'perempuan', 'kecamatan', 'babakan', 'kabupaten', 'cirebon', 'jawa', 'barat', 'melatarbelakangi', 'pelaku', 'aksi', 'kekerasan', 'korban', 'dikonfirmasi', 'kasat', 'reskrim', 'polresta', 'cirebon', 'kompol', 'anton', 'penjelasan', 'rinci', 'terkait', 'kejadian', 'anton', 'penyelidikan', 'mengungkap', 'pelaku', 'korban', 'aksi', 'kekerasan', 'anggota', 'polres', 'babakan', 'info', 'polsek', 'tempatnya', 'wilayah', 'babakan', 'kejadiannya', 'korban', 'pelaku', 'penyelidikan', 'anton', 'detikjabar', 'dihubungi', 'senin']",orang asing,4
"['polisi', 'sumbawa', 'perkosa', 'anak', 'kandung', 'bhabinkamtibmas', 'polisi', 'diduga', 'memerkosa', 'putri', 'kandungnya', 'bertugas', 'bhabinkamtibmas', 'salah', 'desa', 'kabupaten', 'sumbawa', 'nusa', 'tenggara', 'barat', 'ntb', 'pelaku', 'memerkosa', 'mencabuli', 'anak', 'kandungnya', 'duduk', 'kelas', 'sekolah', 'dasar', 'sd', 'lulus', 'sekolah', 'menengah', 'smabenar', 'bhabinkamtibmas', 'pelaku', 'pencabulan', 'bertahuntahun', 'ketua', 'lembaga', 'perlindungan', 'anak', 'lpa', 'kota', 'mataram', 'joko', 'jumadi', 'jumat', 'bhabinkamtibmas', 'sumbawa', 'mencabuli', 'anak', 'kandungnya', 'terungkap', 'korban', 'joko', 'universitas', 'mataram', 'unram', 'perlindungan', 'mengadu', 'anaknya', 'mengalami', 'kekerasan', 'seksual', 'orang', 'tua', 'kandungnya', 'joko', 'joko', 'pelaku', 'memerkosa', 'anak', 'kandungnya', 'rumahnya', 'pria', 'berusia', 'melancarkan', 'aksinya', 'situasi', 'rumah', 'sepijoko', 'keluarga', 'korban', 'melaporkan', 'pelaku', 'direktorat', 'reserse', 'kriminal', 'ditreskrimum', 'polda', 'ntb', 'menjalani', 'pemeriksaan', 'bhabinkamtibmas', 'cabul', 'tersangka', 'kasusnya', 'p', 'tinggal', 'persidangan', 'polisi', 'berdinas', 'sumbawa', 'ntb', 'diduga', 'mencabuli', 'anak', 'kandungnya', 'lulus', 'sekolah', 'menengah', 'sma', 'polisi', 'ditahan', 'penyidik', 'direktorat', 'reserse', 'kriminal', 'ditreskrimum', 'polda', 'ntb', 'aduan', 'masuk', 'wakil', 'direktur', 'reserse', 'kriminal', 'wadirreskrimum', 'polda', 'ntb', 'akbp', 'feri', 'jaya', 'satriansyah', 'ditemui', 'ruangannya', 'kamis', 'sore', 'feri', 'dugaan', 'pencabulan', 'dilaporkan', 'keluarga', 'korban', 'berjalan', 'ditreskrimum', 'polda', 'ntb', 'penyidik', 'serangkaian', 'pemeriksaan', 'pelaku', 'korban', 'polisi', 'identitas', 'korban', 'pelaku', 'penyidik', 'keterangan', 'terkait', 'motif', 'modus', 'operandi', 'polisi', 'mencabuli', 'anak', 'kandungnya', 'berproses', 'anggota', 'bertugas', 'kabupaten', 'sumbawa']",keluarga,0
"['faktafakta', 'pembunuhan', 'siswi', 'smk', 'bitung', 'mayatnya', 'diperkosa', 'tetangga', 'kos', 'siswi', 'smk', 'bitung', 'sulawesi', 'utara', 'sulut', 'berinisial', 'mi', 'tewas', 'dicekik', 'tetangga', 'kamar', 'kosnya', 'bernama', 'akri', 'pelaku', 'memperkosa', 'korban', 'meninggal', 'dunia', 'pemerkosaan', 'kamar', 'kos', 'korban', 'kelurahan', 'manembonembo', 'kecamatan', 'matuari', 'senin', 'pelaku', 'ditangkap', 'faktafakta', 'pembunuhan', 'siswi', 'smk', 'bitung', 'mayat', 'korban', 'ditemukan', 'kamar', 'kosnya', 'senin', 'wita', 'mayat', 'korban', 'kali', 'rekannya', 'berinisial', 'al', 'polisi', 'saksi', 'al', 'ditelepon', 'kekasih', 'korban', 'fauzan', 'andis', 'saksi', 'mengecek', 'kamar', 'korban', 'kunjung', 'panggilan', 'kekasihnya', 'saksi', 'langsung', 'membuka', 'pintu', 'kos', 'pintu', 'terbuka', 'saksi', 'memanggil', 'korban', 'kali', 'kapolres', 'bitung', 'akbp', 'albert', 'zai', 'detikcom', 'sabtu', 'korban', 'merespons', 'saksi', 'memegang', 'tangan', 'korban', 'saksi', 'meraba', 'korban', 'tangan', 'dingin', 'saksi', 'memanggil', 'penjaga', 'kos', 'sambungnya', 'saksi', 'melaporkan', 'kepolisian', 'berwajib', 'turun', 'tangan', 'penyelidikan', 'polisi', 'olah', 'tkp', 'menemukan', 'tandatanda', 'kekerasan', 'tubuh', 'korban', 'polisi', 'menyimpulkan', 'mutia', 'korban', 'pembunuhan', 'olah', 'tkp', 'menemukan', 'meninggalnya', 'wajar', 'tanda', 'tanda', 'kekerasan', 'albert', 'menyentuh', 'korban', 'tanda', 'gigitan', 'pipi', 'korban', 'sebelah', 'kanan', 'panggil', 'tim', 'inafis', 'korban', 'dibawa', 'rumah', 'sakit', 'manembonembo', 'tandatanda', 'kekerasan', 'polisi', 'menemukan', 'petunjuk', 'cairan', 'sperma', 'tubuh', 'korban', 'sperma', 'diidentifikasi', 'milik', 'korban', 'diduga', 'kuat', 'milik', 'pelakuhasil', 'autopsi', 'ditemukan', 'sperma', 'vagina', 'korban', 'sambung', 'albert', 'polisi', 'mengidentifikasi', 'tetangga', 'kamar', 'kos', 'korban', 'akri', 'pelaku', 'polisi', 'menemukan', 'plafon', 'kamar', 'kos', 'korban', 'jebol', 'ventilasi', 'plafon', 'atapnya', 'kamar', 'jebol', 'cek', 'orang', 'masuk', 'plafon', 'katanyapolisi', 'pelaku', 'akri', 'kerap', 'mengintip', 'korban', 'mandi', 'berdasarkan', 'temuan', 'lubang', 'plafon', 'kamar', 'mandi', 'korban', 'si', 'tersangka', 'mengintip', 'si', 'korban', 'lubang', 'plafon', 'plafon', 'ventilasi', 'atapnya', 'kamar', 'mandinya', 'jebol', 'coba', 'cek', 'orang', 'masuk', 'plafon', 'akbp', 'albert', 'albert', 'memeriksa', 'keterangan', 'pacar', 'korban', 'berdasarkan', 'pengakuan', 'sang', 'pacar', 'korban', 'curhat', 'debu', 'kerap', 'jatuh', 'plafon', 'kamar', 'kosnya', 'si', 'korban', 'berdasarkan', 'keterangan', 'pacarnya', 'si', 'korban', 'mengaku', 'sawangsawang', 'debu', 'atap', 'plafon', 'langsung', 'jatuh', 'kamar', 'tidur', 'korban', 'lubang', 'albert', 'akbp', 'albert', 'terburuburu', 'meringkus', 'pelaku', 'akri', 'beralasan', 'memperkuat', 'alat', 'buktikami', 'diamdiam', 'grasah', 'grusuh', 'curiga', 'albert', 'alat', 'bukti', 'diperkuat', 'mencocokkan', 'sperma', 'tubuh', 'korban', 'darah', 'kamar', 'kos', 'akri', 'hasilnya', 'sampel', 'dinyatakan', 'identik', 'sampel', 'sperma', 'vagina', 'korban', 'dicocokkan', 'sampel', 'dna', 'sampel', 'darah', 'kamar', 'nama', 'akri', 'memvalidasi', 'bukti', 'barulah', 'polisi', 'bergerak', 'meringkus', 'akri', 'rabu', 'albert', 'pelaku', 'berencana', 'kabur', 'tangkap', 'geledah', 'kamarnya', 'mencari', 'handphone', 'si', 'korban', 'pelaku', 'persiapan', 'kabur', 'packingpacking', 'kabur']",teman,3
"['pria', 'aceh', 'utara', 'ditangkap', 'perkosa', 'anakanak', 'pria', 'aceh', 'utara', 'aceh', 'ditangkap', 'polisi', 'diduga', 'memperkosa', 'anak', 'umur', 'insiden', 'desa', 'berbeda', 'pelakunya', 'diciduk', 'berbeda', 'kesamaan', 'peristiwa', 'pemerkosaan', 'pelaku', 'kerabat', 'korban', 'korban', 'memanggil', 'pelaku', 'sebutan', 'pakwa', 'wakapolres', 'aceh', 'utara', 'kompol', 'muhayat', 'effendie', 'wartawan', 'jumat', 'menurutnya', 'salah', 'pelaku', 'diciduk', 'polisi', 'mu', 'warga', 'kecamatan', 'syamtalira', 'aron', 'diduga', 'memperkosa', 'anak', 'berusia', 'terungkap', 'korban', 'mengeluh', 'kesakitan', 'gurunya', 'orang', 'tua', 'korban', 'laporan', 'polres', 'aceh', 'utara', 'berselang', 'pelaku', 'diciduk', 'polisi', 'pemeriksaan', 'mu', 'mengaku', 'kali', 'memperkosa', 'korban', 'penyelidikan', 'terungkap', 'pelaku', 'kali', 'pemerkosaan', 'pelecehan', 'korban', 'maret', 'kali', 'januari', 'muhayat', 'terpisah', 'polisi', 'menciduk', 'm', 'warga', 'kecamatan', 'langkahan', 'januari', 'diduga', 'memperkosa', 'bocah', 'perempuan', 'berusia', 'korban', 'mengeluh', 'sakit', 'anusnya', 'anaknya', 'dilecehkan', 'pelaku', 'orang', 'tua', 'korban', 'laporan', 'pelaku', 'tangkap', 'jam', 'menerima', 'laporan', 'jelasnyamuhayat', 'menangani', 'pelecehan', 'seksual', 'anak', 'pelaku', 'ratarata', 'orang', 'korban', 'banyaknya', 'perkara', 'tangani', 'pelaku', 'orang', 'korban', 'saudara', 'paman', 'tetangga', 'mengimbau', 'masyarakat', 'menjaga', 'mengawasi', 'anakanak', 'terhindar', 'maraknya', 'predator', 'anak', 'orang', 'tua', 'mudah', 'percaya', 'orang', 'terdekat', 'sasaran', 'menitipkan', 'anak', 'muhayat']",keluarga,0
"['pria', 'sorong', 'perkosa', 'anak', 'kandung', 'ancam', 'istri', 'tutup', 'mulut', 'gadis', 'abg', 'berinisial', 'ifm', 'kota', 'sorong', 'papua', 'barat', 'daya', 'diperkosa', 'ayah', 'kandungnya', 'berinisial', 'a', 'pelaku', 'mengancam', 'istrinya', 'perbuatannya', 'dilaporkan', 'polisi', 'iya', 'korban', 'diperkosa', 'kapolresta', 'sorong', 'kota', 'kombes', 'happy', 'perdana', 'yudianto', 'detikcom', 'rabu', 'happy', 'aksi', 'bejat', 'tersangka', 'rumahnya', 'pelaku', 'ditetapkan', 'tersangka', 'penyidikan', 'tahap', 'menyerahkan', 'tersangka', 'barang', 'bukti', 'sebilah', 'parang', 'bergagang', 'kayu', 'jpu', 'jaksa', 'penuntut', 'happy', 'mengaku', 'terungkap', 'kandung', 'korban', 'memberanikan', 'melapor', 'polisi', 'juli', 'mengaku', 'pelaku', 'mengancam', 'istrinya', 'korban', 'buka', 'mulut', 'lapor', 'korban', 'mengumpulkan', 'keberanian', 'berani', 'melapor', 'happy', 'happy', 'menyebut', 'korban', 'diperkosa', 'usianya', 'korban', 'kerap', 'diancam', 'pelaku', 'melancarkan', 'aksi', 'bejatnya', 'memperkosa', 'korban', 'tersangka', 'mengancam', 'parang', 'melayani', 'nafsu', 'bejatnya', 'mengancam', 'istrinya', 'melapor', 'polisi']",keluarga,0
