Berita,Label,Category_id
ayah tega aniaya anak di bogor pelaku berdalih korban sering rewel polisi menangkap ayah kandung yang viral menganiaya anak perempuannya di parung bogor jawa barat pelaku berdalih emosi karena anaknya sering rewel pengakuan sementara korban dianiaya informasi karena katanya sering rewel itu saja sih alasan yang disampaikan si bapak pelaku sering rewel makanya dilakukan penganiayaan itu kata kasat reskrim polres bogor akp teguh kumara minggu  teguh mengatakan pelaku ditahan di polres bogor pada sabtu  penyidik saat ini masih mendalami keterangan pelaku terkait perbuatannya kemarin kurang lebih jam  wib pelaku sudah diserahkan ke polres bogor sampai sekarang masih diamankan di polres bogor masih didalami didalami terkait keterangan para saksi sejauh mana peran penganiayaan yang diduga dilakukan oleh ayah kandungnya ini kata teguh sebelumnya viral di media sosial seorang anak perempuan diduga jadi korban penganiayaan oleh orang tuanya di bogor jawa barat polisi segera menangkap pelaku mengenai penganiayaan itu betul bahwa yang bersangkutan ada beberapa luka lebam bekas pukulan ya pukulan benda tumpul kata teguh dalam video viral tampak anak perempuan yang dinarasikan sebagai korban penganiayaan oleh orang tuanya terlihat banyak luka memar pada bagian punggung hingga pundakbekasbekas luka itu terlihat berbentuk garis memanjang di beberapa titik sementara di pundaknya terlihat bekas luka memerah,keluarga,0
ayah gorok anak yang lagi tidur pelaku sempat kabur pria berinisial a ditangkap polisi karena membunuh anaknya yang masih berusia tiga tahun pelaku membunuh anaknya dengan cara digorok ketika masih tidurperistiwa itu terjadi di kecamatan ciomas kabupaten serang banten pelaku saat ini sedang dalam perjalanan menuju mapolresta serang kotainisial a tega melakukan pembunuhan ke anak kandungnya sendiri saat sedang tidur pelaku saat ini sudah ditangkap dan sedang dibawa ke mapolresta serang kota iya betul kejadian jam an lah ujar kapolsek ciomas iptu fridy romadhon fridy menyebut korban tewas yang dibunuh ayahnya masih berusia tiga tahun dua bulan kata dia a sempat kabur usai membunuh anaknya itu sudah ditangkap sekarang dibawa ke polres  ujarnya pelaku kata dia membunuh dengan cara menggorok leher korban dengan senjata raja polisi belum mengetahui apa motif di balik pembunuhan itu nah ini motifnya belum diketahui ya mungkin ada halusinasihalusinasi seperti itu iya disembelih lagi tidur  ujarnya,keluarga,0
anak sunan kalijaga diizinkan pulang dari rs usai jadi korban bully sean putra sunan kalijaga sudah kembali beraktivitas setelah mendapata perundungan dari siswa lain di sekolah kondisi itu diungkap sunan kalijaga setelah mengetahui hasil ct scan sang anak baik alhamdulillah sean sudah beraktivitas kembali dan saya sangat bersyukur alhamdulillah kata sunan kalijaga di studio trans tv seperti diberitakan detikcom selasa         keadaan sean dari hasil ct scan baik sehingga dia bisa rawat jalan kemarin dokter kasih obat untuk pulang tuturnya meski demikian ia mengungkapkan ada luka fisik yang dialami sang anak salah satunya adalah mata kanan akibat dipukul perundungnya mata sebelah kanan kelihatan ada pukulan yang dikeluhkan sean bukan mata tapi kepala ternyata sean dipukul di atas dan belakang sehingga kami betulbetul sangat khawatir soal itu kata sunan kini sang anak pun sudah bisa pulang dan beraktivitas lagi sunan kalijaga mengaku sepakat dengan sang istri akan terus mendukung sean terutama untuk kembali beraktivitas di luar rumah saya dan istri sepakat jangan dirumahkan atau di kamar tapi harus beraktivitas di luar sehingga dia bisa melupakan kejadian itu dia bisa basket dan sekolah lagi kata sunan kalijaga ini bisa buat orang tua di luar sana kalau anak dapat bullyan atau kekerasan itu jangan dirumahkan jangan kita protect di rumah apalagi kalau anak ada kegiatan kita support aja paling enggak traumanya enggak besar bebernya,teman,3
penyebab bu guru di cianjur diduga pukul siswa nasib kini terungkap hingga kondisi psikis korban terungkap nasib oknumgurusmancianjuryangpukulsiswanasib oknum guru sma negeri cianjur jawabarat kini diberhentikan sementara hal itu karena dia harus menjalani pemeriksaan karena diduga melakukan kekerasan terhadap siswanya oknum guru berinisial sm dihentikan sementara dari aktivitas mengajar karena diduga melakukan tindak kekerasan terhadap siswanya keputusan ini diambil setelah dinas pendidikan provinsi jawa barat kantor cabang wilayah v menggelar rapat tertutup dengan pihak sman  cianjur jumat   kepala kantor cabang dinas pendidikan provinsi jawa barat wilayah v nonongwinarni menjelaskan hasil rapat kordinasi menyimpulkan kejadian dalam video yang beredar tersebut benar kami pada kesimpulan betul telah terjadi pemukulan kepada anak oleh guru yang bersangkutan dan segera kita laporkan ke dinaspendidikan provinsi jawa barat untuk ditindaklanjuti ungkap nonong di sman  cianjur jumat sebagai konsekuensi atas tindakannya sm disanksi tidak diberi tugas jam mengajar sampai batas waktu tertentu untuk sementara kita tempatkan di bidangbidang atau kegiatankegiatan yang tidak bersentuhan berhubungan dengan anak kata diaada pun faktor yang melatarbelakangi tindakan sm dipicu ketersinggungan ketersinggungan saja dan mungkin salah paham ada sikap yang menyinggung ibu guru anak tidak bermaksud untuk menyinggung tapi ketika salah paham maka muncul ujar nonong lebih lanjut dikatakan kondisi psikis korban saat ini baik kendati sempat syok karena kejadiannya terekam dan videonya beredar luas hingga viral di media sosial kelihatannya siswa kami itu mentalnya juga bagus karena atlet silat ikut ekskul silat ya namun karena pemberitaan mungkin juga merasa banyak yang menghubungi dan lainlain jadi wajarlah anak terkagetkaget tapi secara umum tidak masalah imbuhnya kepala sma negeri  cianjur haruman taufik menyebutkan sm merupakan guru mata pelajaran matematika dan saat kejadian tengah mengajar di kelas xi,tenaga pendidik,2
astri culik anak majikan di bandung minta rp  juta berakhir dibui astri fauziah  seorang asisten rumah tangga art di kota bandung ditangkap polisi gegara menculik anak dari majikannya sendiri bahkan astri sempat meminta uang tebusan hingga rp juta aksi penculikan tersebut dilakukan astri pada  november  lalu saat itu dia yang bekerja di rumah majikannya di kawasan cikutra bandung membawa kabur balita berusia  tahun diketahui aksi penculikan tersebut dilakukan astri bersama pacarnya bernama ganjar yang kini sedang dalam pengejaran polisi kapolrestabes bandung kombes budi sartono mengungkapkan penculikan itu dilakukan karena astri diduga terlilit utang dia yang telah bekerja  tahun itu kemudian nekat menculik balita majikannya tersangka menculik anak majikannya yang bernama ka dengan cara bekerjasama dengan pacarnya yaitu g dibawa pada  november  pukul  wib kata budi rabu usai membawa kabur anak majikannya astri menaiki angkutan kota jurusan ledeng menuju jalan setiabudi di sana astri kemudian menemui pacarnya ganjar dan melanjutkan perjalanan dengan sepeda motor ke daerah parongpong kabupaten bandung baratdisana astri membeli kartu sim baru dan menghubungi majikannya astri meminta uang tebusan sebesar rp juta untuk mengembalikan balita yang diculiknya itu karena majikannya tidak mampu korban menurunkan harga menjadi rp  juta sebelumnya tersangka meminta rp  juta tetapi ternyata orang tuanya atau majikannya tidak mampu maka hanya memberikan rp  juta ujar budi usai mendapat uang tebusan yang diminta astri dan ganjar membawa kembali anak majikannya itu ke dekat rumahnya di sebuah gang di wilayah cikutra anak majikannya itu lalu diturunkan dan keduanya langsung kabur melarikan diri anak ini kemudian ditemukan pada pukul  wib dini hari oleh anggota linmas karena saat itu korban sedang menangis sendirian untungnya korban bisa berbicara dan mengetahui rumahnya dan diantar ke rumah orang tuanya ucap budi setelah kejadian itu orang tua korban lalu melapor ke polisi setelah ditelusuri astri kemudian diciduk di rumahnya di wilayah kbb astri dijerat pasal  jo pasal f undangundang nomor  tahun  tentang perlindungan anak dengan ancaman hukuman maksimal  tahun kurungan penjara,pengasuh,1
polisi ibu banting anak di jaksel temperamental pernah berobat ke rsj polisi mengungkap kondisi wanita di jagakarsa jakarta selatan berinisial ty  yang membanting anaknya sendiri yang berusia  tahun hingga tewas dari keterangan saksi pelaku temperamental dan kerap memarahi anaknya iya dari keterangan saksi untuk melakukan seperti itu baru pertama kali membanting anaknya hanya memang untuk temperamen dari pelaku inisial ty ini itu sering berkata kasar terhadap anaknya saat ini masih kami dalami kata kasat reskrim polres metro jakarta selatan akbp bintoro saat dihubungi rabu bintoro mengungkapkan kesaksian warga bahwa ty juga pernah menjalani pengobatan di rumah sakit jiwa di kawasan jakarta selatan iya karena menang yang bersangkutan juga pernah dari informasi keterangan saksi itu sudah pernah berobat ke rumah sakit jiwa di daerah darmawangsa kata dia sebagaimana diketahui peristiwa tersebut terjadi pada minggu  di jagakarsa jakarta selatan korban dinyatakan meninggal sehari setelahnya setelah menjalani perawatan di rumah sakitpolisi mengungkap kondisi balita berusia  tahun yang tewas setelah dibanting ibu kandungnya sendiri berinisial ty  di jagakarsa jakarta selatan dari hasil keterangan dokter korban mengalami gegar otak iya ada memang ada seperti itu sementara ada jadi mengalami gegar otak itu ada dan mengalami benjolan di kepalanya kata kasat reskrim polres metro jakarta selatan akbp bintoro saat dihubungi rabu  namun belum diketahui penyebab pasti kematian korban pihak keluarga menolak untuk dilakukan autopsi lebih lanjut terhadap korban kita masih mintakan hasil visum yang bersangkutan cuman kendala kami dari pihak keluarga pelapor eyangnya dan keluarga yang lain keberatan untuk dilakukan autopsi jadi untuk penyebab meninggalnya belum dipastikan intinya yang bersangkutan mengalami kekerasan fisik berupa penganiayaan dengan cara membanting si anak korban ini ke lantai atau yang orang bilang ke ubin lantai jelasnya,keluarga,0
 fakta terbaru kasus anak  tahun dicabuli ayah kandung kakak dan  paman malang nian nasib anak perempuan berusia  tahun di surabaya ini ia menjadi korban pencabulan yang dilakukan oleh keluarga terdekatnya adalah ayah kandung kakak dan  pamannya yang melakukan aksi pencabulan pada korbananak itu mengalami trauma mendalam sang ibunya lalu segera mengungsikan gadis malang itu dari rumah mereka di tegalsari surabaya ke rusunawa tempat neneknya tinggal sebelumnya korban yang merupakan pelajar kelas  smp berinisial b itu tinggal bersama keluarganya di sebuah rumah  lantai di kecamatan tegalsari rumah itu juga dihuni oleh tiga pamannya seorang bibinya dan tiga saudara sepupunya bibi korban sn  mengatakan bahwa setelah perbuatan cabul itu terungkap dia dan suaminya mi  sempat mencecar ayah korban me  dan mna  kakak korban dia mendesak me dan mna agar berterus terang kenapa dirinya tega mencabuli b kalau bapaknya mengatakan suka pegang payudara sering kami tekan seperti apapun jawabannya tetap satu khilaf mna juga sama katanya  kali pegang payudara sama kemaluan ujar sn ketika ditemui detikjatim sabtu  tidak hanya mendesak me dan mna sn mengaku dia juga telah mendesak kedua paman korban yakni i  dan mr  kalau yang dua itu paman korban katanya nggak sengaja megang payudara katanya sambil bercanda tapi saya tetap marah kok bisa berbuat seperti itu sambung sn bibi korban itu mengaku marah terhadap para pelaku sebab dia sempat mendengar pengakuan dari korban menurut korban b kepada sn pamannya itu pernah melakukan perbuatan bejat itu di hadapan ayah kandungnya ayahnya menyaksikan anggapannya bapake mungkin bercanda atau apa nggak tahu itu masih ada sambung darah saya sesalkan itu kalau niat nakal ya beli di luar aja lah kata snsn menjelaskan setelah kejadian itu ibu kandung korban ar langsung membawa putrinya ke rumah neneknya di salah satu rusunawa di surabaya pada saat itu ar telah melaporkan suaminya anak lakilakinya juga  paman korban ke polisisn sangat menyesalkan apa yang telah terjadi dalam keluarganya dia mengaku selama di tidak pernah tahu bahwa b menjadi korban perbuatan tidak terpuji dari ayah kakak juga  pamannya dia tidak tahu karena keluarganya memang sibuk bekerja dan jarang berkumpul dia menjelaskan me ayah korban merupakan kuli bangunan tenaga kontrak pemkot surabaya mna kakak kandung korban berjualan martabak sedangkan i dan r bekerja di sebuah restoran sementara suami sn mi  yang juga paman korban menyatakan bahwa korban mengalami trauma akibat perbuatan cabul keluarganya ketemu pelaku suatu saat nanti nggak boleh hasil rundingan di sana karena rasa trauma korban selain saya dan istri saya ditutup aksesnya untuk bertemu korban kata mi ditemui detikjatim sabtu  sementara itu ibu korban telah melarang seluruh pelaku bertemu dengan b mengingat rasa trauma yang dialami korban meskipun mengalami trauma b tetap melanjutkan sekolah dan dapat mengatasi situasinya di depan temanteman dan guru kemarin cuma sempat bolos waktu dipanggil polisi untuk pemeriksaan selain itu sampai sekarang masih sekolah dia anak yang baik bisa menutupi luka yang dipendam dengan senyuman ujar snpolisi telah menangkap keempat pelaku usai menerima laporan dari ibu kandung korban para pelaku adalah ayah kandung korban me  kakak kandung korban mna  serta  orang paman korban yakni i  dan mr  keempat pelaku termasuk ayah kakak dan dua pamannya telah ditetapkan sebagai tersangka dan ditahan saat ini polisi masih melakukan pendalaman untuk mengetahui sejak kapan dan seberapa sering korban mengalami pelecehan tersebut keempat tersangka itu akan dijerat dengan pasal  uu ri nomor  tahun  tentang penetapan perpu uu ri nomor  tahun  tentang perubahan uu ri nomor  tahun  tentang perlindungan anak sementara bibi korban sn menceritakan polisi datang menjemput  pelaku di rumah itu pada senin  malam saat keempat pelaku pencabulan itu dijemput kakak kandung korban tampak menangis itu sudah risiko nggak usah lari meskipun mereka lari akan ketemu nggak meringankan hukuman malah memberatkan tapi pas penjemputan itu semua pelaku kooperatif di sini semua mna kakak korban sempat nangis katanya,keluarga,0
 anak perempuan di mojokerto jadi korban persetubuhan pacarnya saat minggat dua anak perempuan di kota mojokerto jadi korban pencabulan dan persetubuhan pacarnya masingmasing korban disetubuhi saat minggat selama  hari dari rumahnyakepala unit pelayanan perempuan dan anak ppa satreskrim polres mojokerto iptu dwi ari widiastuti mengatakan korban pertama berusia  tahun merupakan siswi kelas  smp ia diketahui minggat pada minggu  tengah malam sedangkan korban kedua berusia  tahun asal kecamatan kranggan kota mojokerto sudah putus sekolah korban meninggalkan rumah karena dimarahi pamannya karena sering pergi dari rumah ujar ari kepada detikjatim rabu  karena kabur dari rumah kemudian ibu korban berusia  tahun berusaha mencari pencarian membuahkan hasil putrinya saat itu ditemukan di mojosari mojokerto dan segera menjemputnya di sana korban ternyata bersama temannya yang berusia  tahunibu korban pun mengajak putrinya dan teman putrinya itu pulang ke rumahnya alihalih lega setelah berhasil menemukan putrinya sang ibu justru dibuat kaget sebab selama meninggalkan rumah anaknya mengaku disetubuhi dan dicabuli kekasihnya dhimas veha yogatama  warga desa daditunggal ploso jombang menurut ari perbuatan asusila itu dilakukan dhimas di sebuah kafe pujasera di bangsal mojokerto karena tidak terima dengan perbuatan pelaku orang tua korban melaporkan kejadian tersebut ke polres mojokerto terangnya keesokan harinya rabu  ibu korban berusia  tahun memberi tahu ayah korban berusia  tahun agar segera menjemput putrinya saat berjumpa ayahnya anak putus sekolah itu juga mengaku telah disetubuhi dan dicabuli kekasihnya harmunanda afiq ramadhan alias nanda  warga magersari kota mojokertoari menuturkan nanda juga melakukan perbuatan bejat itu di lokasi yang sama di kafe yang berada di bangsal mojokerto sebab nanda merupakan karyawan pujasera tersebut orang tua korban yang berusia  tahun juga tidak terima sehingga melapor ke polres mojokerto tutur ari setelah mengantongi alat bukti yang cukup lanjut ari pihaknya meringkus dhimas dan nanda kedua tersangka kini harus mendekam di rutan polres mojokerto mereka dijerat dengan pasal  ayat  dan pasal  ayat  uu ri nomor  tahun  tentang perlindungan anak kedua pelaku sudah kami tetapkan sebagai tersangka dan kami tahan tandasnya,teman,3
 fakta siswi smp palembang tewas dibunuh  remaja di kuburan pelaku kecanduan film dewasa kasus siswi smp dibunuh empat remaja di palembang sumatera selatan menjadi perbincangan siswi smp berinisial aa  ditemukan tewas di samping makam tempat pemakaman umum tpu talang kerikil palembang sumatera selatan minggu  saat ditemukan korban masih mengenakan pakaian olahraga korban meninggal dunia dibunuh dan dirudapaksa oleh empat remaja berinisial is  mz  ms  dan as  keempatnya ditangkap pada selasa  dan juga telah ditetapkan sebagai tersangka berikut sejumlah fakta pembunuhan siswi smp palembang oleh empat remaja di kuburan kronologi penemuan jasad korban ibunda korban winarti  mengatakan ia sempat bertemu dengan putrinya terakhir kali pada minggu  pukul  wib korban tak pamit kepada winarti untuk pergi keluar rumah sehingga winarti tidak mengetahui korban bersama siapa saat dia berangkat pergi tiga hari lalu sempat bilang mau pergi sama temannya tidak tahu kalau kemarin dia tibatiba pergi dan tidak ngomong kalau keluar tutur winarti namun pada pukul  wib winarti mendapatkan kabar dari keponakannya bahwa anaknya ditemukan tewas di sekitar tpu talang kerikil kabar tersebut membuat winarti panik dan langsung segera menuju ke lokasi penemuan jenazah korban ,teman,3
viral bapak diduga cabuli anak kandung di jakarta ibu lapor ke polisi seorang pria inisial sn dilaporkan ke polda metro jaya oleh mantan istrinya dia dilaporkan atas dugaan mencabuli anak kandungnya sendiri yang berusia  tahundugaan pencabulan oleh sn terhadap anak kandungnya ini viral di media sosial di media sosial disebutkan bahwa sn adalah pegawai di suku dinas pemadam kebakaran di jakarta dalam postingan dijelaskan kasus tersebut terungkap saat anaknya mengeluhkan sakit di bagian alat vitalnya kasus ini terungkap setelah ibu korban membawa pulang anaknya setelah menginap di rumah ayahnya diketahui ibu dan ayah korban sudah bercerai ibu korban bercerita setelah peristiwa yang terjadi anaknya lebih banyak diam korban juga sering menceritakan hal yang dialaminya tersebutibu korban sudah membawa anaknya untuk diperiksa ke dokter hingga psikolog saat ini kasus tersebut sudah dilaporkan ke polda metro jayadimintai konfirmasi kabid humas polda metro jaya kombes ade ary syam indradi membenarkan adanya laporan tersebut namun ade ary belum bisa memastikan bahwa terlapor adalah pekerja di dinas damkar benar ada laporan tersebut dan saat ini masih dalam penyelidikan kata ade ary saat dihubungi detikcom rabu ade ary menyampaikan kasus ini dilaporkan ke polda metro jaya pada  februari  terlapor dalam laporan tersebut adalah pria inisial sn tanggal  februari  kita terima laporan pelapor saudari pa terlapor sn diduga kejadiannya di cipayung jakarta timur jelasnya dalam laporannya pa yang merupakan ibu kandung korban melaporkan adanya dugaan pencabulan yang dilakukan oleh sn yang juga mantan suaminya korban adalah anak perempuan usia  tahun pencabulan terhadap anak di bawah umur usia  tahun imbuhnya laporan tersebut saat ini ditangani oleh subdit renakta ditreskrimum polda metro jaya polisi telah meminta keterangan dari pelapor yang sudah dilakukan bap pelapor dan melakukan visum hasil visum sudah di penyidik pungkasnya redaksi detikcom telah menghubungi pihak dinas damkar dki jakarta untuk meminta tanggapan terkait kasus ini namun hingga berita ini dimuat belum mendapatkan jawaban,keluarga,0
polisi kekerasan di sma binus serpong diduga terjadi  kali polisi mengungkap fakta terbaru terkait kejadian kasus perundungan bullying terhadap siswa hingga masuk rumah sakit di binus school serpong kejadian perundungan tersebut terjadi dua kali di hari yang berbeda untuk kronologisnya dari keterangan sementara yang kita dapatkan untuk kejadian ini ya diduga terjadi tindakan kekerasan itu terjadi sekitar dua kali yaitu pada tanggal  februari dan tanggal  februari kata kasat reskrim polres metro tangerang selatan akp alvino cahyadi kepada wartawan selasa  namun untuk pastinya nanti kita akan gali lagi dari keterangan saksi maupun buktibukti yang ada tambahnya alvino mengatakan saksi yang diperiksa merupakan dari pihak korban dan keluarga bukti sementara yang dipegang kepolisian dari rekaman video untuk saksi yang diperiksa dari pihak korban dan keluarga untuk bukti sementara kami dari rekaman video kemudian ada beberapa bukti lainnya kata dia seorang siswa sma internasional di serpong tangerang selatan masih dirawat di rumah sakit setelah diduga dibully perundungan oleh seniornya yang merupakan geng sekolah polisi menyebutkan ada luka memar hingga luka bakar di tubuh korban di sebagian tubuhnya ada banyak luka memar juga ada luka bakar akibat terkena suatu benda yang panas kata kanit ppa polres tangsel ipda galih kepada wartawan senin diduga korban dianiaya oleh lebih dari satu pelaku namun hingga kini pihak kepolisian masih menyelidiki pihakpihak terlibat dalam kasus yang ada,teman,3
"miris anak  tahun diperkosa  teman paman pelaku ditangkap anak  tahun di kabupaten maros sulawesi selatan sulsel diperkosa dua teman pamannya dua pelaku yang memerkosa korban yakni es  dan sa  sudah ditangkap polisi dan saat ini sedang menjalani pemeriksaanperistiwa itu terjadi di desa pucak kecamatan tompobulu kabupaten maros pada sabtu korbannya berusia  tahun disetubuhi bergantian digilir dua pelaku ujar kasat reskrim polres maros iptu aditya pandu kepada detiksulsel minggu 



aditya mengatakan korban awalnya bersama paman dan tantenya dari kabupaten gowa menuju tompobulu marosberangkat mereka paman tante dan korban ke tompobulu sampai di pucak ada dua stand by teman pamannya yaitu pelaku jelas adityasaat tiba di pucak sambungnya korban dibawa oleh kedua pelaku ke lahan kosong dan memerkosa korban secara bergiliransampai di sana langsung dibawa dua pelaku ke tempat kosong dan dilakukan perbuatannya jelasnyatak terima dengan kejadian itu keluarga korban lantas membuat laporan ke polres maros namun saat diminta melengkapi identitas korban berupa kartu keluarga kk dan ktp tidak ada karena hilangsaya sudah telepon ke ibunya korban bukan ditolak tapi disuruh anggota melengkapi bawa ktp sama kknya karena harapannya tiba langsung divisum ujarnyameski begitu polisi polisi tetap menyelidiki kasus tersbeut hingga kedua pelaku berhasil ditangkap mereka dibekuk oleh unit jatanras polres maros diback up unit ppa polres maros dan polsek tompobulu pada minggu  sekitar pukul  witasudah diamankan  orang pria yang melakukan tindak pidana persetubuhan terhadap anak  tahun ujar kapolres maros akbp awaludin amin kepada detiksulsel senin  lokasi penangkapan di rumah terduga pelaku di dusun arra kecamatan tompobulu kabupaten maros sambungnyakedua pelaku kini telah dibawa petugas ke unit ppa polres maros keduanya menjalani pemeriksaan oleh tm penyidiksudah diamankan di polres maros dan masih menjalani pemeriksaan oleh anggota unit ppa tegasnya",orang asing,4
kasus pembunuhan siswi smp oleh anakanak di palembang kemenpppa pelaku kecanduan video porno pembunuhan dan kekerasan seksual terhadap pelajar smp berusia  tahun aa oleh anakanak terjadi di palembang sumatera selatan perbuatan ini diduga terjadi setelah para pelaku menonton video porno dari hasil penyidikan polisi motif tindakan kekerasan seksual yang dilakukan salah satu pelaku yaitu mengumpulkan video porno di telepon genggamnya ujar deputi bidang perlindungan khusus anak kemen pppa nahar melalui keterangan tertulis senin  pelaku diduga sudah kecanduan video porno dan ini belum ada penanganan pengobatannya dan mereka yang sudah kecanduan akan memiliki kecenderungan untuk meniru dan memicu tindakan kekerasan seksual seperti rudapaksa dan pencabulan tambahnya nahar mengimbau para orang tua untuk lebih memberikan perhatian pada anakanak agar tidak terjerumus pada perilaku menyimpang seperti mengonsumsi video porno konsumsi video porno dapat menjadi pemicu kekerasan seksual tolong orang tua awasi anakanak kalian dampingi mereka saat berselancar di internet dan di satu sisi orangtua juga harus belajar memahami penggunaan gadget dan internet ujar nahar polda sumatera selatan telah melakukan penetapan tersangka terhadap is  nsa  mzf  dan as  dalam kasus ini nahar mengatakan para pelaku masih berusia anak maka proses penanganan hukumnya perlu mendapat perhatian khusus dan dengan sesuai undangundang yang berlaku maka perlu berpedoman pada sistem peradilan pidana anak sppa berdasarkan uu no  tahun  tentang uu sistem peradilan pidana anak dalam pasal  ayat  uu sppa dijelaskan bahwa untuk para pelaku anak berkonflik dengan hukum pidana yang dikenakan berbeda dengan orang dewasa yaitu  setengah dari ancaman pidana orang dewasaucap nahar melihat tindak pidana yang dilakukan para pelaku maka mereka dapat dikenakan pasal d uu nomor  tahun  jo pasal  ayat  uu nomor  tahun  danatau pasal e uu nomor  tahun  jo pasal  ayat  uu nomor  tahun  atas kekerasan fisik yang dilakukan terhadap korban maka dapat pelaku terancam pasal c jo pasal  ayat  uu nomor  tahun  pidana tambahan dapat dikecualikan sesuai pasal  ayat  danatau pasal  ayat  uu nomor  tahun  mengingat pelaku masih berusia anak,teman,3
polisi tangkap pria yang diduga cabuli anak sd di jaktim polisi menangkap pria berinisial imt  yang diduga sebagai pelaku pelecehan anak di kalisari pasar rebo jakarta timur jaktim imt diduga melecehkan siswa sekolah dasar sd pelaku berinisial imt  ditangkap di rumahnya di daerah pekayon jakarta timur oleh tim opsnal unit reskrim polsek pasar rebo kata kapolsek pasar rebo kompol rihold s dalam keterangannya senin imt diduga melecehkan anakanak dan berupaya menculik korban kejadian tersebut sempat viral di media sosial medsos dalam video terlihat sejumlah warga mengejar pelaku pelecehan anak dan percobaan penculikan terhadap anak sd pada selasa  pelaku yang mengenakan baju kuning itu mengendarai motor saat menghindari kejaran warga polisi lalu mengidentifikasi pelaku dari saksisaksi dan pengecekan cctv di lokasi kejadian kami mencoba menelusuri menyelidiki berbekal dengan rekaman cctv yang diperoleh serta informasi dari masyarakat kata rihold kasus tersebut sudah dilaporkan ke polres metro jakarta timur berdasarkan hasil interogasi pelaku mengakui telah melecehkan anakanak saat ini pelaku berikut barang bukti berupa pakaian dan sepeda motor masih diamankan di mapolsek pasar rebo untuk pengusutan lebih lanjut tutur dia polsek pasar rebo melimpahkan kasus pelecehan anak ini ke unit ppa sat reskrim polres metro jakarta timur,orang asing,4
ayah di sidoarjo bacok anak tiri lalu kabur seorang pelajar sma di dusun tempuran desa tarik sidoarjo jadi korban pembacokan pelaku tak lain ayah tirinya sendiri pelaku diketahui berinisial h  sedangkan korban yakni a  korban diketahui dibacok di dalam rumah pada sabtu  sekitar pukul  wib kronologinya saya tidak tahu persis karena saat kejadian di dalam rumahnya sendiri kata hanafi kepala dusun setempat senin  menurut hanafi korban diduga dibacok dengan celurit akibatnya korban mengalami luka di bagian bahupelaku langsung kabur setelah membacok anak tirinya sedangkan korban yang mengalami luka langsung dilarikan puskesmas dan dirujuk ke rs anwar medika hanafi menambahkan seharihari pelaku diketahui sebagai pedagang sedangkan anaknya merupakan pelajar sma setelah melakukan pembacokan diduga pelaku melarikan diri selepas kejadian tersebut dan masih belum diketahui keberadaannya hingga saat ini terang hanafi terpisah kanit reskrim polsek tarik iptu mohammad rohman mengaku belum mendapat laporan terkait pembacokan tersebut meski demikian pihaknya kini tengah menyelidikinya belum ada laporan resminya pihak kami masih mencari info lebih lanjut tandas rohman,keluarga,0
miris  hari hilang balita perempuan ditemukan meninggal wajahnya ditutup lakban arif menyebut saat itu korban sedang bermain dan menggambar di kamar dengan kondisi rumah terkunci peristiwa miris menjadi pelajaran bagi orang lain yang memiliki anak kecilhal ini agar berhatihati menjaga anak atau menitipkan balita di rumah sebab penyesalan jika terjadi hal buruk tidak bisa mengulang lagi aph balita perempuan asal komplek bbs rtrw  kelurahan ciwedus kecamatan cilegon kota cilegon diduga menjadi korban penculikan oleh orang tidak dikenal setelah dua hari dikabarkan hilang aph ditemukan tewas di pesisir pantai cihara kabupaten lebak pada kamis  pagi arif tetangga korban mengatakan aph hilang saat ditinggal sendirian di kamar kontarakannya pada selasa  siang kejadian sekitar jam  siang posisi si ibu lagi jemput suaminya untuk makan siang dan si anak berada di dalam rumah ujarnya saat ditemui di rumah korban kamis arif menyebut saat itu korban sedang bermain dan menggambar di kamar dengan kondisi rumah terkunci tidak lama setelah ibunya pergi sekitar  hingga  menit si ibunya balik ketika si ibunya balik posisi si anak sudah tidak ada di dalam kamar ungkapnya saat tahu aph tak ada di rumah sang ibu pun panik dan memberitahu istri arif yang sedang sakit di dalam rumah yang berada tepat di samping rumah korban arif mengatakan ada kabar yang mengatakan korban diculik oleh orang yang tak dikenal diduga ada yang masuk mungkin diculik karena termasuk rapi soalnya pintu ditutup lagi jelasnya bahkan kata dia posisi korban keluar rumah sudah membawa sandal yang ada di depan rumahnya dengan posisi pintu rumah tertutup rapi,orang asing,4
