Berita,Label,Category_id
"['ayah', 'tega', 'aniaya', 'anak', 'bogor', 'pelaku', 'berdalih', 'korban', 'rewel', 'polisi', 'menangkap', 'ayah', 'kandung', 'viral', 'menganiaya', 'anak', 'perempuannya', 'parung', 'bogor', 'jawa', 'barat', 'pelaku', 'berdalih', 'emosi', 'anaknya', 'rewel', 'pengakuan', 'korban', 'dianiaya', 'informasi', 'rewel', 'sih', 'alasan', 'si', 'pelaku', 'rewel', 'penganiayaan', 'kasat', 'reskrim', 'polres', 'bogor', 'akp', 'teguh', 'kumara', 'minggu', 'teguh', 'pelaku', 'ditahan', 'polres', 'bogor', 'sabtu', 'penyidik', 'mendalami', 'keterangan', 'pelaku', 'terkait', 'perbuatannya', 'kemarin', 'jam', 'wib', 'pelaku', 'diserahkan', 'polres', 'bogor', 'diamankan', 'polres', 'bogor', 'didalami', 'didalami', 'terkait', 'keterangan', 'saksi', 'peran', 'penganiayaan', 'diduga', 'ayah', 'kandungnya', 'teguh', 'viral', 'media', 'sosial', 'anak', 'perempuan', 'diduga', 'korban', 'penganiayaan', 'orang', 'tuanya', 'bogor', 'jawa', 'barat', 'polisi', 'menangkap', 'pelaku', 'penganiayaan', 'bersangkutan', 'luka', 'lebam', 'bekas', 'pukulan', 'ya', 'pukulan', 'benda', 'tumpul', 'teguh', 'video', 'viral', 'anak', 'perempuan', 'dinarasikan', 'korban', 'penganiayaan', 'orang', 'tuanya', 'luka', 'memar', 'punggung', 'pundakbekasbekas', 'luka', 'berbentuk', 'garis', 'memanjang', 'titik', 'pundaknya', 'bekas', 'luka', 'memerah']",keluarga,0
"['ayah', 'gorok', 'anak', 'tidur', 'pelaku', 'kabur', 'pria', 'berinisial', 'a', 'ditangkap', 'polisi', 'membunuh', 'anaknya', 'berusia', 'pelaku', 'membunuh', 'anaknya', 'digorok', 'tidurperistiwa', 'kecamatan', 'ciomas', 'kabupaten', 'serang', 'banten', 'pelaku', 'perjalanan', 'mapolresta', 'serang', 'kotainisial', 'a', 'tega', 'pembunuhan', 'anak', 'kandungnya', 'tidur', 'pelaku', 'ditangkap', 'dibawa', 'mapolresta', 'serang', 'kota', 'iya', 'kejadian', 'jam', 'an', 'kapolsek', 'ciomas', 'iptu', 'fridy', 'romadhon', 'fridy', 'menyebut', 'korban', 'tewas', 'dibunuh', 'ayahnya', 'berusia', 'a', 'kabur', 'membunuh', 'anaknya', 'ditangkap', 'dibawa', 'polres', 'pelaku', 'membunuh', 'menggorok', 'leher', 'korban', 'senjata', 'raja', 'polisi', 'motif', 'pembunuhan', 'motifnya', 'ya', 'halusinasihalusinasi', 'iya', 'disembelih', 'tidur']",keluarga,0
"['anak', 'sunan', 'kalijaga', 'diizinkan', 'pulang', 'rs', 'korban', 'bully', 'sean', 'putra', 'sunan', 'kalijaga', 'beraktivitas', 'mendapata', 'perundungan', 'siswa', 'sekolah', 'kondisi', 'diungkap', 'sunan', 'kalijaga', 'hasil', 'ct', 'scan', 'sang', 'anak', 'alhamdulillah', 'sean', 'beraktivitas', 'bersyukur', 'alhamdulillah', 'sunan', 'kalijaga', 'studio', 'trans', 'tv', 'diberitakan', 'detikcom', 'selasa', 'sean', 'hasil', 'ct', 'scan', 'rawat', 'jalan', 'kemarin', 'dokter', 'kasih', 'obat', 'pulang', 'luka', 'fisik', 'dialami', 'sang', 'anak', 'salah', 'satunya', 'mata', 'kanan', 'akibat', 'dipukul', 'perundungnya', 'mata', 'sebelah', 'kanan', 'pukulan', 'dikeluhkan', 'sean', 'mata', 'kepala', 'sean', 'dipukul', 'betulbetul', 'khawatir', 'sunan', 'sang', 'anak', 'pulang', 'beraktivitas', 'sunan', 'kalijaga', 'mengaku', 'sepakat', 'sang', 'istri', 'mendukung', 'sean', 'beraktivitas', 'rumah', 'istri', 'sepakat', 'dirumahkan', 'kamar', 'beraktivitas', 'melupakan', 'kejadian', 'basket', 'sekolah', 'sunan', 'kalijaga', 'orang', 'tua', 'anak', 'bullyan', 'kekerasan', 'dirumahkan', 'protect', 'rumah', 'anak', 'kegiatan', 'support', 'aja', 'traumanya', 'bebernya']",teman,3
"['penyebab', 'bu', 'guru', 'cianjur', 'diduga', 'siswa', 'nasib', 'terungkap', 'kondisi', 'psikis', 'korban', 'terungkap', 'nasib', 'oknumgurusmancianjuryangpukulsiswanasib', 'oknum', 'guru', 'sma', 'negeri', 'cianjur', 'jawabarat', 'diberhentikan', 'menjalani', 'pemeriksaan', 'diduga', 'kekerasan', 'siswanya', 'oknum', 'guru', 'berinisial', 'sm', 'dihentikan', 'aktivitas', 'mengajar', 'diduga', 'tindak', 'kekerasan', 'siswanya', 'keputusan', 'diambil', 'dinas', 'pendidikan', 'provinsi', 'jawa', 'barat', 'kantor', 'cabang', 'wilayah', 'v', 'menggelar', 'rapat', 'tertutup', 'sman', 'cianjur', 'jumat', 'kepala', 'kantor', 'cabang', 'dinas', 'pendidikan', 'provinsi', 'jawa', 'barat', 'wilayah', 'v', 'nonongwinarni', 'hasil', 'rapat', 'kordinasi', 'menyimpulkan', 'kejadian', 'video', 'beredar', 'kesimpulan', 'pemukulan', 'anak', 'guru', 'bersangkutan', 'laporkan', 'dinaspendidikan', 'provinsi', 'jawa', 'barat', 'ditindaklanjuti', 'nonong', 'sman', 'cianjur', 'jumat', 'konsekuensi', 'tindakannya', 'sm', 'disanksi', 'tugas', 'jam', 'mengajar', 'batas', 'tempatkan', 'bidangbidang', 'kegiatankegiatan', 'bersentuhan', 'berhubungan', 'anak', 'diaada', 'faktor', 'melatarbelakangi', 'tindakan', 'sm', 'dipicu', 'ketersinggungan', 'ketersinggungan', 'salah', 'paham', 'sikap', 'menyinggung', 'guru', 'anak', 'menyinggung', 'salah', 'paham', 'muncul', 'nonong', 'kondisi', 'psikis', 'korban', 'kendati', 'syok', 'kejadiannya', 'terekam', 'videonya', 'beredar', 'luas', 'viral', 'media', 'sosial', 'siswa', 'mentalnya', 'bagus', 'atlet', 'silat', 'ekskul', 'silat', 'ya', 'pemberitaan', 'menghubungi', 'lainlain', 'wajarlah', 'anak', 'terkagetkaget', 'imbuhnya', 'kepala', 'sma', 'negeri', 'cianjur', 'haruman', 'taufik', 'sm', 'guru', 'mata', 'pelajaran', 'matematika', 'kejadian', 'mengajar', 'kelas', 'xi']",tenaga pendidik,2
"['astri', 'culik', 'anak', 'majikan', 'bandung', 'rp', 'juta', 'dibui', 'astri', 'fauziah', 'asisten', 'rumah', 'tangga', 'art', 'kota', 'bandung', 'ditangkap', 'polisi', 'gegara', 'menculik', 'anak', 'majikannya', 'astri', 'uang', 'tebusan', 'rp', 'juta', 'aksi', 'penculikan', 'astri', 'november', 'rumah', 'majikannya', 'kawasan', 'cikutra', 'bandung', 'membawa', 'kabur', 'balita', 'berusia', 'aksi', 'penculikan', 'astri', 'pacarnya', 'bernama', 'ganjar', 'pengejaran', 'polisi', 'kapolrestabes', 'bandung', 'kombes', 'budi', 'sartono', 'penculikan', 'astri', 'diduga', 'terlilit', 'utang', 'nekat', 'menculik', 'balita', 'majikannya', 'tersangka', 'menculik', 'anak', 'majikannya', 'bernama', 'ka', 'bekerjasama', 'pacarnya', 'g', 'dibawa', 'november', 'wib', 'budi', 'rabu', 'membawa', 'kabur', 'anak', 'majikannya', 'astri', 'angkutan', 'kota', 'jurusan', 'ledeng', 'jalan', 'setiabudi', 'astri', 'menemui', 'pacarnya', 'ganjar', 'melanjutkan', 'perjalanan', 'sepeda', 'motor', 'daerah', 'parongpong', 'kabupaten', 'bandung', 'baratdisana', 'astri', 'membeli', 'kartu', 'sim', 'menghubungi', 'majikannya', 'astri', 'uang', 'tebusan', 'rp', 'juta', 'mengembalikan', 'balita', 'diculiknya', 'majikannya', 'korban', 'menurunkan', 'harga', 'rp', 'juta', 'tersangka', 'rp', 'juta', 'orang', 'tuanya', 'majikannya', 'rp', 'juta', 'budi', 'uang', 'tebusan', 'astri', 'ganjar', 'membawa', 'anak', 'majikannya', 'rumahnya', 'gang', 'wilayah', 'cikutra', 'anak', 'majikannya', 'diturunkan', 'langsung', 'kabur', 'melarikan', 'anak', 'ditemukan', 'wib', 'anggota', 'linmas', 'korban', 'menangis', 'untungnya', 'korban', 'berbicara', 'rumahnya', 'diantar', 'rumah', 'orang', 'tuanya', 'budi', 'kejadian', 'orang', 'tua', 'korban', 'melapor', 'polisi', 'ditelusuri', 'astri', 'diciduk', 'rumahnya', 'wilayah', 'kbb', 'astri', 'dijerat', 'pasal', 'jo', 'pasal', 'f', 'undangundang', 'nomor', 'perlindungan', 'anak', 'ancaman', 'hukuman', 'maksimal', 'kurungan', 'penjara']",pengasuh,1
"['polisi', 'banting', 'anak', 'jaksel', 'temperamental', 'berobat', 'rsj', 'polisi', 'mengungkap', 'kondisi', 'wanita', 'jagakarsa', 'jakarta', 'selatan', 'berinisial', 'ty', 'membanting', 'anaknya', 'berusia', 'tewas', 'keterangan', 'saksi', 'pelaku', 'temperamental', 'kerap', 'memarahi', 'anaknya', 'iya', 'keterangan', 'saksi', 'kali', 'membanting', 'anaknya', 'temperamen', 'pelaku', 'inisial', 'ty', 'kasar', 'anaknya', 'dalami', 'kasat', 'reskrim', 'polres', 'metro', 'jakarta', 'selatan', 'akbp', 'bintoro', 'dihubungi', 'rabu', 'bintoro', 'kesaksian', 'warga', 'ty', 'menjalani', 'pengobatan', 'rumah', 'sakit', 'jiwa', 'kawasan', 'jakarta', 'selatan', 'iya', 'menang', 'bersangkutan', 'informasi', 'keterangan', 'saksi', 'berobat', 'rumah', 'sakit', 'jiwa', 'daerah', 'darmawangsa', 'peristiwa', 'minggu', 'jagakarsa', 'jakarta', 'selatan', 'korban', 'dinyatakan', 'meninggal', 'sehari', 'setelahnya', 'menjalani', 'perawatan', 'rumah', 'sakitpolisi', 'mengungkap', 'kondisi', 'balita', 'berusia', 'tewas', 'dibanting', 'kandungnya', 'berinisial', 'ty', 'jagakarsa', 'jakarta', 'selatan', 'hasil', 'keterangan', 'dokter', 'korban', 'mengalami', 'gegar', 'otak', 'iya', 'mengalami', 'gegar', 'otak', 'mengalami', 'benjolan', 'kepalanya', 'kasat', 'reskrim', 'polres', 'metro', 'jakarta', 'selatan', 'akbp', 'bintoro', 'dihubungi', 'rabu', 'penyebab', 'kematian', 'korban', 'keluarga', 'menolak', 'autopsi', 'korban', 'mintakan', 'hasil', 'visum', 'bersangkutan', 'cuman', 'kendala', 'keluarga', 'pelapor', 'eyangnya', 'keluarga', 'keberatan', 'autopsi', 'penyebab', 'meninggalnya', 'intinya', 'bersangkutan', 'mengalami', 'kekerasan', 'fisik', 'penganiayaan', 'membanting', 'si', 'anak', 'korban', 'lantai', 'orang', 'bilang', 'ubin', 'lantai']",keluarga,0
"['fakta', 'terbaru', 'anak', 'dicabuli', 'ayah', 'kandung', 'kakak', 'paman', 'malang', 'nian', 'nasib', 'anak', 'perempuan', 'berusia', 'surabaya', 'korban', 'pencabulan', 'keluarga', 'terdekatnya', 'ayah', 'kandung', 'kakak', 'pamannya', 'aksi', 'pencabulan', 'korbananak', 'mengalami', 'trauma', 'mendalam', 'sang', 'ibunya', 'mengungsikan', 'gadis', 'malang', 'rumah', 'tegalsari', 'surabaya', 'rusunawa', 'neneknya', 'tinggal', 'korban', 'pelajar', 'kelas', 'smp', 'berinisial', 'b', 'tinggal', 'keluarganya', 'rumah', 'lantai', 'kecamatan', 'tegalsari', 'rumah', 'dihuni', 'pamannya', 'bibinya', 'saudara', 'sepupunya', 'bibi', 'korban', 'sn', 'perbuatan', 'cabul', 'terungkap', 'suaminya', 'mi', 'mencecar', 'ayah', 'korban', 'me', 'mna', 'kakak', 'korban', 'mendesak', 'me', 'mna', 'berterus', 'terang', 'tega', 'mencabuli', 'b', 'bapaknya', 'suka', 'pegang', 'payudara', 'tekan', 'apapun', 'jawabannya', 'khilaf', 'mna', 'kali', 'pegang', 'payudara', 'kemaluan', 'sn', 'ditemui', 'detikjatim', 'sabtu', 'mendesak', 'me', 'mna', 'sn', 'mengaku', 'mendesak', 'paman', 'korban', 'i', 'mr', 'paman', 'korban', 'nggak', 'sengaja', 'megang', 'payudara', 'bercanda', 'marah', 'berbuat', 'sambung', 'sn', 'bibi', 'korban', 'mengaku', 'marah', 'pelaku', 'mendengar', 'pengakuan', 'korban', 'korban', 'b', 'sn', 'pamannya', 'perbuatan', 'bejat', 'hadapan', 'ayah', 'kandungnya', 'ayahnya', 'menyaksikan', 'anggapannya', 'bapake', 'bercanda', 'nggak', 'sambung', 'darah', 'sesalkan', 'niat', 'nakal', 'ya', 'beli', 'aja', 'snsn', 'kejadian', 'kandung', 'korban', 'ar', 'langsung', 'membawa', 'putrinya', 'rumah', 'neneknya', 'salah', 'rusunawa', 'surabaya', 'ar', 'melaporkan', 'suaminya', 'anak', 'lakilakinya', 'paman', 'korban', 'polisisn', 'menyesalkan', 'keluarganya', 'mengaku', 'b', 'korban', 'perbuatan', 'terpuji', 'ayah', 'kakak', 'pamannya', 'keluarganya', 'sibuk', 'jarang', 'berkumpul', 'me', 'ayah', 'korban', 'kuli', 'bangunan', 'tenaga', 'kontrak', 'pemkot', 'surabaya', 'mna', 'kakak', 'kandung', 'korban', 'berjualan', 'martabak', 'i', 'r', 'restoran', 'suami', 'sn', 'mi', 'paman', 'korban', 'korban', 'mengalami', 'trauma', 'akibat', 'perbuatan', 'cabul', 'keluarganya', 'ketemu', 'pelaku', 'nggak', 'hasil', 'rundingan', 'trauma', 'korban', 'istri', 'ditutup', 'aksesnya', 'bertemu', 'korban', 'mi', 'ditemui', 'detikjatim', 'sabtu', 'korban', 'melarang', 'pelaku', 'bertemu', 'b', 'trauma', 'dialami', 'korban', 'mengalami', 'trauma', 'b', 'melanjutkan', 'sekolah', 'mengatasi', 'situasinya', 'temanteman', 'guru', 'kemarin', 'bolos', 'dipanggil', 'polisi', 'pemeriksaan', 'sekolah', 'anak', 'menutupi', 'luka', 'dipendam', 'senyuman', 'snpolisi', 'menangkap', 'keempat', 'pelaku', 'menerima', 'laporan', 'kandung', 'korban', 'pelaku', 'ayah', 'kandung', 'korban', 'me', 'kakak', 'kandung', 'korban', 'mna', 'orang', 'paman', 'korban', 'i', 'mr', 'keempat', 'pelaku', 'ayah', 'kakak', 'pamannya', 'ditetapkan', 'tersangka', 'ditahan', 'polisi', 'pendalaman', 'korban', 'mengalami', 'pelecehan', 'keempat', 'tersangka', 'dijerat', 'pasal', 'uu', 'ri', 'nomor', 'penetapan', 'perpu', 'uu', 'ri', 'nomor', 'perubahan', 'uu', 'ri', 'nomor', 'perlindungan', 'anak', 'bibi', 'korban', 'sn', 'menceritakan', 'polisi', 'menjemput', 'pelaku', 'rumah', 'senin', 'malam', 'keempat', 'pelaku', 'pencabulan', 'dijemput', 'kakak', 'kandung', 'korban', 'menangis', 'risiko', 'nggak', 'lari', 'lari', 'ketemu', 'nggak', 'meringankan', 'hukuman', 'memberatkan', 'pas', 'penjemputan', 'pelaku', 'kooperatif', 'mna', 'kakak', 'korban', 'nangis']",keluarga,0
"['anak', 'perempuan', 'mojokerto', 'korban', 'persetubuhan', 'pacarnya', 'minggat', 'anak', 'perempuan', 'kota', 'mojokerto', 'korban', 'pencabulan', 'persetubuhan', 'pacarnya', 'masingmasing', 'korban', 'disetubuhi', 'minggat', 'rumahnyakepala', 'unit', 'pelayanan', 'perempuan', 'anak', 'ppa', 'satreskrim', 'polres', 'mojokerto', 'iptu', 'dwi', 'ari', 'widiastuti', 'korban', 'berusia', 'siswi', 'kelas', 'smp', 'minggat', 'minggu', 'malam', 'korban', 'berusia', 'kecamatan', 'kranggan', 'kota', 'mojokerto', 'putus', 'sekolah', 'korban', 'meninggalkan', 'rumah', 'dimarahi', 'pamannya', 'pergi', 'rumah', 'ari', 'detikjatim', 'rabu', 'kabur', 'rumah', 'korban', 'berusia', 'berusaha', 'mencari', 'pencarian', 'membuahkan', 'hasil', 'putrinya', 'ditemukan', 'mojosari', 'mojokerto', 'menjemputnya', 'korban', 'temannya', 'berusia', 'tahunibu', 'korban', 'mengajak', 'putrinya', 'teman', 'putrinya', 'pulang', 'rumahnya', 'alihalih', 'lega', 'berhasil', 'menemukan', 'putrinya', 'sang', 'kaget', 'meninggalkan', 'rumah', 'anaknya', 'mengaku', 'disetubuhi', 'dicabuli', 'kekasihnya', 'dhimas', 'veha', 'yogatama', 'warga', 'desa', 'daditunggal', 'ploso', 'jombang', 'ari', 'perbuatan', 'asusila', 'dhimas', 'kafe', 'pujasera', 'bangsal', 'mojokerto', 'terima', 'perbuatan', 'pelaku', 'orang', 'tua', 'korban', 'melaporkan', 'kejadian', 'polres', 'mojokerto', 'terangnya', 'keesokan', 'harinya', 'rabu', 'korban', 'berusia', 'ayah', 'korban', 'berusia', 'menjemput', 'putrinya', 'berjumpa', 'ayahnya', 'anak', 'putus', 'sekolah', 'mengaku', 'disetubuhi', 'dicabuli', 'kekasihnya', 'harmunanda', 'afiq', 'ramadhan', 'alias', 'nanda', 'warga', 'magersari', 'kota', 'mojokertoari', 'nanda', 'perbuatan', 'bejat', 'lokasi', 'kafe', 'bangsal', 'mojokerto', 'nanda', 'karyawan', 'pujasera', 'orang', 'tua', 'korban', 'berusia', 'terima', 'melapor', 'polres', 'mojokerto', 'ari', 'mengantongi', 'alat', 'bukti', 'ari', 'meringkus', 'dhimas', 'nanda', 'tersangka', 'mendekam', 'rutan', 'polres', 'mojokerto', 'dijerat', 'pasal', 'ayat', 'pasal', 'ayat', 'uu', 'ri', 'nomor', 'perlindungan', 'anak', 'pelaku', 'tetapkan', 'tersangka', 'tahan']",teman,3
"['fakta', 'siswi', 'smp', 'palembang', 'tewas', 'dibunuh', 'remaja', 'kuburan', 'pelaku', 'kecanduan', 'film', 'dewasa', 'siswi', 'smp', 'dibunuh', 'remaja', 'palembang', 'sumatera', 'selatan', 'perbincangan', 'siswi', 'smp', 'berinisial', 'aa', 'ditemukan', 'tewas', 'samping', 'makam', 'pemakaman', 'tpu', 'talang', 'kerikil', 'palembang', 'sumatera', 'selatan', 'minggu', 'ditemukan', 'korban', 'mengenakan', 'pakaian', 'olahraga', 'korban', 'meninggal', 'dunia', 'dibunuh', 'dirudapaksa', 'remaja', 'berinisial', 'is', 'mz', 'ms', 'as', 'keempatnya', 'ditangkap', 'selasa', 'ditetapkan', 'tersangka', 'fakta', 'pembunuhan', 'siswi', 'smp', 'palembang', 'remaja', 'kuburan', 'kronologi', 'penemuan', 'jasad', 'korban', 'ibunda', 'korban', 'winarti', 'bertemu', 'putrinya', 'kali', 'minggu', 'wib', 'korban', 'pamit', 'winarti', 'pergi', 'rumah', 'winarti', 'korban', 'berangkat', 'pergi', 'bilang', 'pergi', 'temannya', 'kemarin', 'tibatiba', 'pergi', 'ngomong', 'winarti', 'wib', 'winarti', 'kabar', 'keponakannya', 'anaknya', 'ditemukan', 'tewas', 'tpu', 'talang', 'kerikil', 'kabar', 'winarti', 'panik', 'langsung', 'lokasi', 'penemuan', 'jenazah', 'korban']",teman,3
"['viral', 'diduga', 'cabuli', 'anak', 'kandung', 'jakarta', 'lapor', 'polisi', 'pria', 'inisial', 'sn', 'dilaporkan', 'polda', 'metro', 'jaya', 'mantan', 'istrinya', 'dilaporkan', 'dugaan', 'mencabuli', 'anak', 'kandungnya', 'berusia', 'tahundugaan', 'pencabulan', 'sn', 'anak', 'kandungnya', 'viral', 'media', 'sosial', 'media', 'sosial', 'sn', 'pegawai', 'suku', 'dinas', 'pemadam', 'kebakaran', 'jakarta', 'postingan', 'terungkap', 'anaknya', 'mengeluhkan', 'sakit', 'alat', 'vitalnya', 'terungkap', 'korban', 'membawa', 'pulang', 'anaknya', 'menginap', 'rumah', 'ayahnya', 'ayah', 'korban', 'bercerai', 'korban', 'bercerita', 'peristiwa', 'anaknya', 'diam', 'korban', 'menceritakan', 'dialaminya', 'tersebutibu', 'korban', 'membawa', 'anaknya', 'diperiksa', 'dokter', 'psikolog', 'dilaporkan', 'polda', 'metro', 'jayadimintai', 'konfirmasi', 'kabid', 'humas', 'polda', 'metro', 'jaya', 'kombes', 'ade', 'ary', 'syam', 'indradi', 'membenarkan', 'laporan', 'ade', 'ary', 'terlapor', 'pekerja', 'dinas', 'damkar', 'laporan', 'penyelidikan', 'ade', 'ary', 'dihubungi', 'detikcom', 'rabu', 'ade', 'ary', 'dilaporkan', 'polda', 'metro', 'jaya', 'februari', 'terlapor', 'laporan', 'pria', 'inisial', 'sn', 'tanggal', 'februari', 'terima', 'laporan', 'pelapor', 'saudari', 'pa', 'terlapor', 'sn', 'diduga', 'kejadiannya', 'cipayung', 'jakarta', 'timur', 'laporannya', 'pa', 'kandung', 'korban', 'melaporkan', 'dugaan', 'pencabulan', 'sn', 'mantan', 'suaminya', 'korban', 'anak', 'perempuan', 'usia', 'pencabulan', 'anak', 'umur', 'usia', 'imbuhnya', 'laporan', 'ditangani', 'subdit', 'renakta', 'ditreskrimum', 'polda', 'metro', 'jaya', 'polisi', 'keterangan', 'pelapor', 'bap', 'pelapor', 'visum', 'hasil', 'visum', 'penyidik', 'pungkasnya', 'redaksi', 'detikcom', 'menghubungi', 'dinas', 'damkar', 'dki', 'jakarta', 'tanggapan', 'terkait', 'berita', 'dimuat']",keluarga,0
"['polisi', 'kekerasan', 'sma', 'binus', 'serpong', 'diduga', 'kali', 'polisi', 'mengungkap', 'fakta', 'terbaru', 'terkait', 'kejadian', 'perundungan', 'bullying', 'siswa', 'masuk', 'rumah', 'sakit', 'binus', 'school', 'serpong', 'kejadian', 'perundungan', 'kali', 'berbeda', 'kronologisnya', 'keterangan', 'dapatkan', 'kejadian', 'ya', 'diduga', 'tindakan', 'kekerasan', 'kali', 'tanggal', 'februari', 'tanggal', 'februari', 'kasat', 'reskrim', 'polres', 'metro', 'tangerang', 'selatan', 'akp', 'alvino', 'cahyadi', 'wartawan', 'selasa', 'pastinya', 'gali', 'keterangan', 'saksi', 'buktibukti', 'alvino', 'saksi', 'diperiksa', 'korban', 'keluarga', 'bukti', 'dipegang', 'kepolisian', 'rekaman', 'video', 'saksi', 'diperiksa', 'korban', 'keluarga', 'bukti', 'rekaman', 'video', 'bukti', 'siswa', 'sma', 'internasional', 'serpong', 'tangerang', 'selatan', 'dirawat', 'rumah', 'sakit', 'diduga', 'dibully', 'perundungan', 'seniornya', 'geng', 'sekolah', 'polisi', 'luka', 'memar', 'luka', 'bakar', 'tubuh', 'korban', 'tubuhnya', 'luka', 'memar', 'luka', 'bakar', 'akibat', 'terkena', 'benda', 'panas', 'kanit', 'ppa', 'polres', 'tangsel', 'ipda', 'galih', 'wartawan', 'senin', 'diduga', 'korban', 'dianiaya', 'pelaku', 'kepolisian', 'menyelidiki', 'pihakpihak', 'terlibat']",teman,3
"['miris', 'anak', 'diperkosa', 'teman', 'paman', 'pelaku', 'ditangkap', 'anak', 'kabupaten', 'maros', 'sulawesi', 'selatan', 'sulsel', 'diperkosa', 'teman', 'pamannya', 'pelaku', 'memerkosa', 'korban', 'es', 'sa', 'ditangkap', 'polisi', 'menjalani', 'pemeriksaanperistiwa', 'desa', 'pucak', 'kecamatan', 'tompobulu', 'kabupaten', 'maros', 'sabtu', 'korbannya', 'berusia', 'disetubuhi', 'bergantian', 'digilir', 'pelaku', 'kasat', 'reskrim', 'polres', 'maros', 'iptu', 'aditya', 'pandu', 'detiksulsel', 'minggu', 'aditya', 'korban', 'paman', 'tantenya', 'kabupaten', 'gowa', 'tompobulu', 'marosberangkat', 'paman', 'tante', 'korban', 'tompobulu', 'pucak', 'stand', 'by', 'teman', 'pamannya', 'pelaku', 'adityasaat', 'pucak', 'sambungnya', 'korban', 'dibawa', 'pelaku', 'lahan', 'kosong', 'memerkosa', 'korban', 'bergiliransampai', 'langsung', 'dibawa', 'pelaku', 'kosong', 'perbuatannya', 'jelasnyatak', 'terima', 'kejadian', 'keluarga', 'korban', 'lantas', 'laporan', 'polres', 'maros', 'melengkapi', 'identitas', 'korban', 'kartu', 'keluarga', 'kk', 'ktp', 'hilangsaya', 'telepon', 'ibunya', 'korban', 'ditolak', 'disuruh', 'anggota', 'melengkapi', 'bawa', 'ktp', 'kknya', 'harapannya', 'langsung', 'divisum', 'ujarnyameski', 'polisi', 'polisi', 'menyelidiki', 'tersbeut', 'pelaku', 'berhasil', 'ditangkap', 'dibekuk', 'unit', 'jatanras', 'polres', 'maros', 'diback', 'up', 'unit', 'ppa', 'polres', 'maros', 'polsek', 'tompobulu', 'minggu', 'witasudah', 'diamankan', 'orang', 'pria', 'tindak', 'pidana', 'persetubuhan', 'anak', 'kapolres', 'maros', 'akbp', 'awaludin', 'amin', 'detiksulsel', 'senin', 'lokasi', 'penangkapan', 'rumah', 'terduga', 'pelaku', 'dusun', 'arra', 'kecamatan', 'tompobulu', 'kabupaten', 'maros', 'sambungnyakedua', 'pelaku', 'dibawa', 'petugas', 'unit', 'ppa', 'polres', 'maros', 'menjalani', 'pemeriksaan', 'tm', 'penyidiksudah', 'diamankan', 'polres', 'maros', 'menjalani', 'pemeriksaan', 'anggota', 'unit', 'ppa']",orang asing,4
"['pembunuhan', 'siswi', 'smp', 'anakanak', 'palembang', 'kemenpppa', 'pelaku', 'kecanduan', 'video', 'porno', 'pembunuhan', 'kekerasan', 'seksual', 'pelajar', 'smp', 'berusia', 'aa', 'anakanak', 'palembang', 'sumatera', 'selatan', 'perbuatan', 'diduga', 'pelaku', 'menonton', 'video', 'porno', 'hasil', 'penyidikan', 'polisi', 'motif', 'tindakan', 'kekerasan', 'seksual', 'salah', 'pelaku', 'mengumpulkan', 'video', 'porno', 'telepon', 'genggamnya', 'deputi', 'bidang', 'perlindungan', 'khusus', 'anak', 'kemen', 'pppa', 'nahar', 'keterangan', 'tertulis', 'senin', 'pelaku', 'diduga', 'kecanduan', 'video', 'porno', 'penanganan', 'pengobatannya', 'kecanduan', 'memiliki', 'kecenderungan', 'meniru', 'memicu', 'tindakan', 'kekerasan', 'seksual', 'rudapaksa', 'pencabulan', 'nahar', 'mengimbau', 'orang', 'tua', 'perhatian', 'anakanak', 'terjerumus', 'perilaku', 'menyimpang', 'mengonsumsi', 'video', 'porno', 'konsumsi', 'video', 'porno', 'pemicu', 'kekerasan', 'seksual', 'tolong', 'orang', 'tua', 'awasi', 'anakanak', 'dampingi', 'berselancar', 'internet', 'sisi', 'orangtua', 'belajar', 'memahami', 'penggunaan', 'gadget', 'internet', 'nahar', 'polda', 'sumatera', 'selatan', 'penetapan', 'tersangka', 'is', 'nsa', 'mzf', 'as', 'nahar', 'pelaku', 'berusia', 'anak', 'proses', 'penanganan', 'hukumnya', 'perhatian', 'khusus', 'sesuai', 'undangundang', 'berlaku', 'berpedoman', 'sistem', 'peradilan', 'pidana', 'anak', 'sppa', 'berdasarkan', 'uu', 'no', 'uu', 'sistem', 'peradilan', 'pidana', 'anak', 'pasal', 'ayat', 'uu', 'sppa', 'pelaku', 'anak', 'berkonflik', 'hukum', 'pidana', 'dikenakan', 'berbeda', 'orang', 'dewasa', 'ancaman', 'pidana', 'orang', 'dewasaucap', 'nahar', 'tindak', 'pidana', 'pelaku', 'dikenakan', 'pasal', 'd', 'uu', 'nomor', 'jo', 'pasal', 'ayat', 'uu', 'nomor', 'danatau', 'pasal', 'e', 'uu', 'nomor', 'jo', 'pasal', 'ayat', 'uu', 'nomor', 'kekerasan', 'fisik', 'korban', 'pelaku', 'terancam', 'pasal', 'c', 'jo', 'pasal', 'ayat', 'uu', 'nomor', 'pidana', 'tambahan', 'dikecualikan', 'sesuai', 'pasal', 'ayat', 'danatau', 'pasal', 'ayat', 'uu', 'nomor', 'pelaku', 'berusia', 'anak']",teman,3
