Berita,Label,Category_id
Ayah Tega Aniaya Anak di Bogor Pelaku Berdalih Korban Sering Rewel Polisi menangkap ayah kandung yang viral menganiaya anak perempuannya di Parung Bogor Jawa Barat Pelaku berdalih emosi karena anaknya sering rewel Pengakuan sementara korban dianiaya informasi karena katanya sering rewel Itu saja sih alasan yang disampaikan si bapak pelaku sering rewel makanya dilakukan penganiayaan itu kata Kasat Reskrim Polres Bogor AKP Teguh Kumara Minggu  Teguh mengatakan pelaku ditahan di Polres Bogor pada Sabtu  Penyidik saat ini masih mendalami keterangan pelaku terkait perbuatannya Kemarin kurang lebih jam  WIB pelaku sudah diserahkan ke Polres Bogor Sampai sekarang masih diamankan di Polres Bogor masih didalami didalami terkait keterangan para saksi sejauh mana peran penganiayaan yang diduga dilakukan oleh ayah kandungnya ini kata Teguh Sebelumnya viral di media sosial seorang anak perempuan diduga jadi korban penganiayaan oleh orang tuanya di Bogor Jawa Barat Polisi segera menangkap pelaku Mengenai penganiayaan itu betul bahwa yang bersangkutan ada beberapa luka lebam bekas pukulan ya pukulan benda tumpul kata Teguh Dalam video viral tampak anak perempuan yang dinarasikan sebagai korban penganiayaan oleh orang tuanya Terlihat banyak luka memar pada bagian punggung hingga pundakBekasbekas luka itu terlihat berbentuk garis memanjang di beberapa titik Sementara di pundaknya terlihat bekas luka memerah,keluarga,0
Ayah Gorok Anak yang Lagi Tidur Pelaku Sempat Kabur Pria berinisial A ditangkap polisi karena membunuh anaknya yang masih berusia tiga tahun Pelaku membunuh anaknya dengan cara digorok ketika masih tidurPeristiwa itu terjadi di Kecamatan Ciomas Kabupaten Serang Banten Pelaku saat ini sedang dalam perjalanan menuju Mapolresta Serang Kotainisial A tega melakukan pembunuhan ke anak kandungnya sendiri saat sedang tidur Pelaku saat ini sudah ditangkap dan sedang dibawa ke Mapolresta Serang Kota Iya betul kejadian jam an lah ujar Kapolsek Ciomas Iptu Fridy Romadhon Fridy menyebut korban tewas yang dibunuh ayahnya masih berusia tiga tahun dua bulan Kata dia A sempat kabur usai membunuh anaknya itu Sudah ditangkap sekarang dibawa ke polres  ujarnya Pelaku kata dia membunuh dengan cara menggorok leher korban dengan senjata raja Polisi belum mengetahui apa motif di balik pembunuhan itu Nah ini motifnya belum diketahui ya mungkin ada halusinasihalusinasi seperti itu iya disembelih lagi tidur  ujarnya,keluarga,0
Anak Sunan Kalijaga Diizinkan Pulang dari RS Usai Jadi Korban Bully Sean putra Sunan Kalijaga sudah kembali beraktivitas setelah mendapata perundungan dari siswa lain di sekolah Kondisi itu diungkap Sunan Kalijaga setelah mengetahui hasil CT Scan sang anak baik Alhamdulillah Sean sudah beraktivitas kembali dan saya sangat bersyukur alhamdulillah kata Sunan Kalijaga di Studio Trans TV seperti diberitakan detikcom Selasa         Keadaan Sean dari hasil CT Scan baik sehingga dia bisa rawat jalan Kemarin dokter kasih obat untuk pulang tuturnya Meski demikian ia mengungkapkan ada luka fisik yang dialami sang anak salah satunya adalah mata kanan akibat dipukul perundungnya Mata sebelah kanan kelihatan ada pukulan Yang dikeluhkan Sean bukan mata tapi kepala Ternyata sean dipukul di atas dan belakang sehingga kami betulbetul sangat khawatir soal itu kata Sunan Kini sang anak pun sudah bisa pulang dan beraktivitas lagi Sunan Kalijaga mengaku sepakat dengan sang istri akan terus mendukung Sean terutama untuk kembali beraktivitas di luar rumah Saya dan istri sepakat jangan dirumahkan atau di kamar tapi harus beraktivitas di luar sehingga dia bisa melupakan kejadian itu Dia bisa basket dan sekolah lagi kata Sunan Kalijaga Ini bisa buat orang tua di luar sana kalau anak dapat bullyan atau kekerasan itu jangan dirumahkan jangan kita protect di rumah apalagi kalau anak ada kegiatan kita support aja paling enggak traumanya enggak besar bebernya,teman,3
Penyebab Bu Guru di Cianjur Diduga Pukul Siswa Nasib Kini Terungkap hingga Kondisi Psikis Korban Terungkap nasib oknumguruSMANCianjuryangpukulsiswaNasib oknum guru SMA Negeri Cianjur JawaBarat kini diberhentikan sementara Hal itu karena dia harus menjalani pemeriksaan karena diduga melakukan kekerasan terhadap siswanya Oknum guru berinisial SM dihentikan sementara dari aktivitas mengajar karena diduga melakukan tindak kekerasan terhadap siswanya Keputusan ini diambil setelah Dinas Pendidikan Provinsi Jawa Barat kantor cabang wilayah V menggelar rapat tertutup dengan pihak SMAN  Cianjur Jumat   Kepala Kantor Cabang Dinas Pendidikan Provinsi Jawa Barat Wilayah V NonongWinarni menjelaskan hasil rapat kordinasi menyimpulkan kejadian dalam video yang beredar tersebut benar Kami pada kesimpulan betul telah terjadi pemukulan kepada anak oleh guru yang bersangkutan dan segera kita laporkan ke DinasPendidikan Provinsi Jawa Barat untuk ditindaklanjuti ungkap Nonong di SMAN  Cianjur Jumat Sebagai konsekuensi atas tindakannya SM disanksi tidak diberi tugas jam mengajar sampai batas waktu tertentu Untuk sementara kita tempatkan di bidangbidang atau kegiatankegiatan yang tidak bersentuhan berhubungan dengan anak kata diaAda pun faktor yang melatarbelakangi tindakan SM dipicu ketersinggungan Ketersinggungan saja dan mungkin salah paham Ada sikap yang menyinggung ibu guru Anak tidak bermaksud untuk menyinggung Tapi ketika salah paham maka muncul ujar Nonong Lebih lanjut dikatakan kondisi psikis korban saat ini baik kendati sempat syok karena kejadiannya terekam dan videonya beredar luas hingga viral di media sosial Kelihatannya siswa kami itu mentalnya juga bagus karena atlet silat ikut ekskul silat ya Namun karena pemberitaan mungkin juga merasa banyak yang menghubungi dan lainlain jadi wajarlah anak terkagetkaget Tapi secara umum tidak masalah imbuhnya Kepala SMA Negeri  Cianjur Haruman Taufik menyebutkan SM merupakan guru mata pelajaran Matematika dan saat kejadian tengah mengajar di kelas XI,tenaga pendidik,2
Astri Culik Anak Majikan di Bandung Minta Rp  Juta Berakhir Dibui Astri Fauziah  seorang asisten rumah tangga ART di Kota Bandung ditangkap polisi gegara menculik anak dari majikannya sendiri Bahkan Astri sempat meminta uang tebusan hingga Rp juta Aksi penculikan tersebut dilakukan Astri pada  November  lalu Saat itu dia yang bekerja di rumah majikannya di kawasan Cikutra Bandung membawa kabur balita berusia  tahun Diketahui aksi penculikan tersebut dilakukan Astri bersama pacarnya bernama Ganjar yang kini sedang dalam pengejaran polisi Kapolrestabes Bandung Kombes Budi Sartono mengungkapkan penculikan itu dilakukan karena Astri diduga terlilit utang Dia yang telah bekerja  tahun itu kemudian nekat menculik balita majikannya Tersangka menculik anak majikannya yang bernama KA dengan cara bekerjasama dengan pacarnya yaitu G Dibawa pada  November  pukul  WIB kata Budi Rabu Usai membawa kabur anak majikannya Astri menaiki angkutan kota jurusan Ledeng menuju Jalan Setiabudi Di sana Astri kemudian menemui pacarnya Ganjar dan melanjutkan perjalanan dengan sepeda motor ke daerah Parongpong Kabupaten Bandung BaratDisana Astri membeli kartu SIM baru dan menghubungi majikannya Astri meminta uang tebusan sebesar Rp juta untuk mengembalikan balita yang diculiknya itu Karena majikannya tidak mampu korban menurunkan harga menjadi Rp  juta Sebelumnya tersangka meminta Rp  juta tetapi ternyata orang tuanya atau majikannya tidak mampu maka hanya memberikan Rp  juta ujar Budi Usai mendapat uang tebusan yang diminta Astri dan Ganjar membawa kembali anak majikannya itu ke dekat rumahnya Di sebuah gang di wilayah Cikutra anak majikannya itu lalu diturunkan dan keduanya langsung kabur melarikan diri Anak ini kemudian ditemukan pada pukul  WIB dini hari oleh anggota linmas karena saat itu korban sedang menangis sendirian Untungnya korban bisa berbicara dan mengetahui rumahnya dan diantar ke rumah orang tuanya ucap Budi Setelah kejadian itu orang tua korban lalu melapor ke polisi Setelah ditelusuri Astri kemudian diciduk di rumahnya di wilayah KBB Astri dijerat Pasal  jo Pasal F Undangundang Nomor  Tahun  tentang Perlindungan Anak dengan ancaman hukuman maksimal  tahun kurungan penjara,pengasuh,1
Polisi Ibu Banting Anak di Jaksel Temperamental Pernah Berobat ke RSJ Polisi mengungkap kondisi wanita di Jagakarsa Jakarta Selatan berinisial TY  yang membanting anaknya sendiri yang berusia  tahun hingga tewas Dari keterangan saksi pelaku temperamental dan kerap memarahi anaknya Iya dari keterangan saksi untuk melakukan seperti itu baru pertama kali membanting anaknya Hanya memang untuk temperamen dari pelaku inisial TY ini itu sering berkata kasar terhadap anaknya saat ini masih kami dalami kata Kasat Reskrim Polres Metro Jakarta Selatan AKBP Bintoro saat dihubungi Rabu Bintoro mengungkapkan kesaksian warga bahwa TY juga pernah menjalani pengobatan di rumah sakit jiwa di kawasan Jakarta Selatan Iya karena menang yang bersangkutan juga pernah dari informasi keterangan saksi itu sudah pernah berobat ke rumah sakit jiwa di daerah Darmawangsa kata dia Sebagaimana diketahui peristiwa tersebut terjadi pada Minggu  di Jagakarsa Jakarta Selatan Korban dinyatakan meninggal sehari setelahnya setelah menjalani perawatan di rumah sakitPolisi mengungkap kondisi balita berusia  tahun yang tewas setelah dibanting ibu kandungnya sendiri berinisial TY  di Jagakarsa Jakarta Selatan Dari hasil keterangan dokter korban mengalami gegar otak Iya ada memang ada seperti itu sementara ada jadi mengalami gegar otak itu ada dan mengalami benjolan di kepalanya kata Kasat Reskrim Polres Metro Jakarta Selatan AKBP Bintoro saat dihubungi Rabu  Namun belum diketahui penyebab pasti kematian korban Pihak keluarga menolak untuk dilakukan autopsi lebih lanjut terhadap korban Kita masih mintakan hasil visum yang bersangkutan Cuman kendala kami dari pihak keluarga pelapor eyangnya dan keluarga yang lain keberatan untuk dilakukan autopsi Jadi untuk penyebab meninggalnya belum dipastikan Intinya yang bersangkutan mengalami kekerasan fisik berupa penganiayaan dengan cara membanting si anak korban ini ke lantai atau yang orang bilang ke ubin lantai jelasnya,keluarga,0
 Fakta Terbaru Kasus Anak  Tahun Dicabuli Ayah Kandung Kakak dan  Paman Malang nian nasib anak perempuan berusia  tahun di Surabaya ini Ia menjadi korban pencabulan yang dilakukan oleh keluarga terdekatnya Adalah ayah kandung kakak dan  pamannya yang melakukan aksi pencabulan pada korbanAnak itu mengalami trauma mendalam Sang ibunya lalu segera mengungsikan gadis malang itu dari rumah mereka di Tegalsari Surabaya ke rusunawa tempat neneknya tinggal Sebelumnya korban yang merupakan pelajar kelas  SMP berinisial B itu tinggal bersama keluarganya di sebuah rumah  lantai di Kecamatan Tegalsari Rumah itu juga dihuni oleh tiga pamannya seorang bibinya dan tiga saudara sepupunya Bibi korban SN  mengatakan bahwa setelah perbuatan cabul itu terungkap dia dan suaminya MI  sempat mencecar ayah korban ME  dan MNA  kakak korban Dia mendesak ME dan MNA agar berterus terang kenapa dirinya tega mencabuli B Kalau bapaknya mengatakan suka pegang payudara sering Kami tekan seperti apapun jawabannya tetap satu khilaf MNA juga sama katanya  kali pegang payudara sama kemaluan ujar SN ketika ditemui detikJatim Sabtu  Tidak hanya mendesak ME dan MNA SN mengaku dia juga telah mendesak kedua paman korban yakni I  dan MR  Kalau yang dua itu paman korban katanya nggak sengaja megang payudara Katanya sambil bercanda Tapi saya tetap marah Kok bisa berbuat seperti itu sambung SN Bibi korban itu mengaku marah terhadap para pelaku Sebab dia sempat mendengar pengakuan dari korban Menurut korban B kepada SN pamannya itu pernah melakukan perbuatan bejat itu di hadapan ayah kandungnya Ayahnya menyaksikan Anggapannya bapake mungkin bercanda atau apa nggak tahu Itu masih ada sambung darah Saya sesalkan itu Kalau niat nakal ya beli di luar aja lah kata SNSN menjelaskan setelah kejadian itu ibu kandung korban AR langsung membawa putrinya ke rumah neneknya di salah satu rusunawa di Surabaya Pada saat itu AR telah melaporkan suaminya anak lakilakinya juga  paman korban ke polisiSN sangat menyesalkan apa yang telah terjadi dalam keluarganya Dia mengaku selama di tidak pernah tahu bahwa B menjadi korban perbuatan tidak terpuji dari ayah kakak juga  pamannya Dia tidak tahu karena keluarganya memang sibuk bekerja dan jarang berkumpul Dia menjelaskan ME ayah korban merupakan kuli bangunan tenaga kontrak Pemkot Surabaya MNA kakak kandung korban berjualan martabak Sedangkan I dan R bekerja di sebuah restoran Sementara suami SN MI  yang juga paman korban menyatakan bahwa korban mengalami trauma akibat perbuatan cabul keluarganya Ketemu pelaku suatu saat nanti nggak boleh Hasil rundingan di sana Karena rasa trauma korban Selain saya dan istri saya ditutup aksesnya untuk bertemu korban kata MI ditemui detikJatim Sabtu  Sementara itu ibu korban telah melarang seluruh pelaku bertemu dengan B Mengingat rasa trauma yang dialami korban Meskipun mengalami trauma B tetap melanjutkan sekolah dan dapat mengatasi situasinya di depan temanteman dan guru Kemarin cuma sempat bolos waktu dipanggil polisi untuk pemeriksaan Selain itu sampai sekarang masih sekolah Dia anak yang baik bisa menutupi luka yang dipendam dengan senyuman ujar SNPolisi telah menangkap keempat pelaku usai menerima laporan dari ibu kandung korban Para pelaku adalah ayah kandung korban ME  kakak kandung korban MNA  serta  orang paman korban yakni I  dan MR  Keempat pelaku termasuk ayah kakak dan dua pamannya telah ditetapkan sebagai tersangka dan ditahan Saat ini polisi masih melakukan pendalaman untuk mengetahui sejak kapan dan seberapa sering korban mengalami pelecehan tersebut Keempat tersangka itu akan dijerat dengan Pasal  UU RI nomor  tahun  tentang penetapan Perpu UU RI nomor  tahun  tentang perubahan UU RI nomor  tahun  Tentang Perlindungan Anak Sementara bibi korban SN menceritakan polisi datang menjemput  pelaku di rumah itu pada Senin  malam Saat keempat pelaku pencabulan itu dijemput kakak kandung korban tampak menangis Itu sudah risiko nggak usah lari Meskipun mereka lari akan ketemu nggak meringankan hukuman malah memberatkan Tapi pas penjemputan itu semua pelaku kooperatif Di sini semua MNA kakak korban sempat nangis katanya,keluarga,0
 Anak Perempuan di Mojokerto Jadi Korban Persetubuhan Pacarnya saat Minggat Dua anak perempuan di Kota Mojokerto jadi korban pencabulan dan persetubuhan pacarnya masingmasing Korban disetubuhi saat minggat selama  hari dari rumahnyaKepala Unit Pelayanan Perempuan dan Anak PPA Satreskrim Polres Mojokerto Iptu Dwi Ari Widiastuti mengatakan korban pertama berusia  tahun merupakan siswi kelas  SMP Ia diketahui minggat pada Minggu  tengah malam Sedangkan korban kedua berusia  tahun asal Kecamatan Kranggan Kota Mojokerto sudah putus sekolah Korban meninggalkan rumah karena dimarahi pamannya karena sering pergi dari rumah ujar Ari kepada detikJatim Rabu  Karena kabur dari rumah kemudian ibu korban berusia  tahun berusaha mencari Pencarian membuahkan hasil putrinya saat itu ditemukan di Mojosari Mojokerto dan segera menjemputnya Di sana korban ternyata bersama temannya yang berusia  tahunIbu korban pun mengajak putrinya dan teman putrinya itu pulang ke rumahnya Alihalih lega setelah berhasil menemukan putrinya sang ibu justru dibuat kaget Sebab selama meninggalkan rumah anaknya mengaku disetubuhi dan dicabuli kekasihnya Dhimas Veha Yogatama  warga Desa Daditunggal Ploso Jombang Menurut Ari perbuatan asusila itu dilakukan Dhimas di sebuah kafe pujasera di Bangsal Mojokerto Karena tidak terima dengan perbuatan pelaku orang tua korban melaporkan kejadian tersebut ke Polres Mojokerto terangnya Keesokan harinya Rabu  ibu korban berusia  tahun memberi tahu ayah korban berusia  tahun agar segera menjemput putrinya Saat berjumpa ayahnya anak putus sekolah itu juga mengaku telah disetubuhi dan dicabuli kekasihnya Harmunanda Afiq Ramadhan alias Nanda  warga Magersari Kota MojokertoAri menuturkan Nanda juga melakukan perbuatan bejat itu di lokasi yang sama di kafe yang berada di Bangsal Mojokerto Sebab Nanda merupakan karyawan pujasera tersebut Orang tua korban yang berusia  tahun juga tidak terima Sehingga melapor ke Polres Mojokerto tutur Ari Setelah mengantongi alat bukti yang cukup lanjut Ari pihaknya meringkus Dhimas dan Nanda Kedua tersangka kini harus mendekam di Rutan Polres Mojokerto Mereka dijerat dengan Pasal  ayat  dan Pasal  ayat  UU RI nomor  tahun  tentang Perlindungan Anak Kedua pelaku sudah kami tetapkan sebagai tersangka dan kami tahan tandasnya,teman,3
 Fakta Siswi SMP Palembang Tewas Dibunuh  Remaja di Kuburan Pelaku Kecanduan Film Dewasa Kasus siswi SMP dibunuh empat remaja di Palembang Sumatera Selatan menjadi perbincangan Siswi SMP berinisial AA  ditemukan tewas di samping makam Tempat Pemakaman Umum TPU Talang Kerikil Palembang Sumatera Selatan Minggu  Saat ditemukan korban masih mengenakan pakaian olahraga Korban meninggal dunia dibunuh dan dirudapaksa oleh empat remaja berinisial IS  MZ  MS  dan AS  Keempatnya ditangkap pada Selasa  dan juga telah ditetapkan sebagai tersangka Berikut sejumlah fakta pembunuhan siswi SMP Palembang oleh empat remaja di kuburan Kronologi penemuan jasad korban Ibunda korban Winarti  mengatakan ia sempat bertemu dengan putrinya terakhir kali pada Minggu  pukul  WIB Korban tak pamit kepada Winarti untuk pergi keluar rumah Sehingga Winarti tidak mengetahui korban bersama siapa saat dia berangkat pergi Tiga hari lalu sempat bilang mau pergi sama temannya tidak tahu kalau kemarin dia tibatiba pergi dan tidak ngomong kalau keluar tutur Winarti Namun pada pukul  WIB Winarti mendapatkan kabar dari keponakannya bahwa anaknya ditemukan tewas di sekitar TPU Talang Kerikil Kabar tersebut membuat Winarti panik dan langsung segera menuju ke lokasi penemuan jenazah korban ,teman,3
Viral Bapak Diduga Cabuli Anak Kandung di Jakarta Ibu Lapor ke Polisi Seorang pria inisial SN dilaporkan ke Polda Metro Jaya oleh mantan istrinya Dia dilaporkan atas dugaan mencabuli anak kandungnya sendiri yang berusia  tahunDugaan pencabulan oleh SN terhadap anak kandungnya ini viral di media sosial Di media sosial disebutkan bahwa SN adalah pegawai di suku dinas pemadam kebakaran di Jakarta Dalam postingan dijelaskan kasus tersebut terungkap saat anaknya mengeluhkan sakit di bagian alat vitalnya Kasus ini terungkap setelah ibu korban membawa pulang anaknya setelah menginap di rumah ayahnya Diketahui ibu dan ayah korban sudah bercerai Ibu korban bercerita setelah peristiwa yang terjadi anaknya lebih banyak diam Korban juga sering menceritakan hal yang dialaminya tersebutIbu korban sudah membawa anaknya untuk diperiksa ke dokter hingga psikolog Saat ini kasus tersebut sudah dilaporkan ke Polda Metro JayaDimintai konfirmasi Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indradi membenarkan adanya laporan tersebut Namun Ade Ary belum bisa memastikan bahwa terlapor adalah pekerja di dinas damkar Benar ada laporan tersebut dan saat ini masih dalam penyelidikan kata Ade Ary saat dihubungi detikcom Rabu Ade Ary menyampaikan kasus ini dilaporkan ke Polda Metro Jaya pada  Februari  Terlapor dalam laporan tersebut adalah pria inisial SN Tanggal  Februari  kita terima laporan pelapor Saudari PA Terlapor SN diduga kejadiannya di Cipayung Jakarta Timur jelasnya Dalam laporannya PA yang merupakan ibu kandung korban melaporkan adanya dugaan pencabulan yang dilakukan oleh SN yang juga mantan suaminya Korban adalah anak perempuan usia  tahun Pencabulan terhadap anak di bawah umur usia  tahun imbuhnya Laporan tersebut saat ini ditangani oleh Subdit Renakta Ditreskrimum Polda Metro Jaya Polisi telah meminta keterangan dari pelapor Yang sudah dilakukan BAP pelapor dan melakukan visum Hasil visum sudah di penyidik pungkasnya Redaksi detikcom telah menghubungi pihak Dinas Damkar DKI Jakarta untuk meminta tanggapan terkait kasus ini namun hingga berita ini dimuat belum mendapatkan jawaban,keluarga,0
Polisi Kekerasan di SMA Binus Serpong Diduga Terjadi  Kali Polisi mengungkap fakta terbaru terkait kejadian kasus perundungan bullying terhadap siswa hingga masuk rumah sakit di Binus School Serpong Kejadian perundungan tersebut terjadi dua kali di hari yang berbeda Untuk kronologisnya dari keterangan sementara yang kita dapatkan untuk kejadian ini ya diduga terjadi tindakan kekerasan itu terjadi sekitar dua kali yaitu pada tanggal  Februari dan tanggal  Februari kata Kasat Reskrim Polres Metro Tangerang Selatan AKP Alvino Cahyadi kepada wartawan Selasa  Namun untuk pastinya nanti kita akan gali lagi dari keterangan saksi maupun buktibukti yang ada tambahnya Alvino mengatakan saksi yang diperiksa merupakan dari pihak korban dan keluarga Bukti sementara yang dipegang kepolisian dari rekaman video Untuk saksi yang diperiksa dari pihak korban dan keluarga Untuk bukti sementara kami dari rekaman video Kemudian ada beberapa bukti lainnya kata dia Seorang siswa SMA internasional di Serpong Tangerang Selatan masih dirawat di rumah sakit setelah diduga dibully perundungan oleh seniornya yang merupakan geng sekolah Polisi menyebutkan ada luka memar hingga luka bakar di tubuh korban Di sebagian tubuhnya ada banyak luka memar juga ada luka bakar akibat terkena suatu benda yang panas kata Kanit PPA Polres Tangsel Ipda Galih kepada wartawan Senin Diduga korban dianiaya oleh lebih dari satu pelaku Namun hingga kini pihak kepolisian masih menyelidiki pihakpihak terlibat dalam kasus yang ada,teman,3
"Miris Anak  Tahun Diperkosa  Teman Paman Pelaku Ditangkap Anak  tahun di Kabupaten Maros Sulawesi Selatan Sulsel diperkosa dua teman pamannya Dua pelaku yang memerkosa korban yakni ES  dan SA  sudah ditangkap polisi dan saat ini sedang menjalani pemeriksaanPeristiwa itu terjadi di Desa Pucak Kecamatan Tompobulu Kabupaten Maros pada Sabtu Korbannya berusia  tahun disetubuhi bergantian digilir dua pelaku ujar Kasat Reskrim Polres Maros Iptu Aditya Pandu kepada detikSulsel Minggu 



Aditya mengatakan korban awalnya bersama paman dan tantenya dari Kabupaten Gowa menuju Tompobulu MarosBerangkat mereka paman tante dan korban ke Tompobulu Sampai di Pucak ada dua stand by teman pamannya yaitu pelaku jelas AdityaSaat tiba di Pucak sambungnya korban dibawa oleh kedua pelaku ke lahan kosong dan memerkosa korban secara bergiliranSampai di sana langsung dibawa dua pelaku ke tempat kosong dan dilakukan perbuatannya jelasnyaTak terima dengan kejadian itu keluarga korban lantas membuat laporan ke Polres Maros Namun saat diminta melengkapi identitas korban berupa kartu keluarga KK dan KTP tidak ada karena hilangSaya sudah telepon ke ibunya korban bukan ditolak tapi disuruh anggota melengkapi bawa KTP sama KKnya karena harapannya tiba langsung divisum ujarnyaMeski begitu polisi polisi tetap menyelidiki kasus tersbeut hingga kedua pelaku berhasil ditangkap Mereka dibekuk oleh Unit Jatanras Polres Maros diback up Unit PPA Polres Maros dan Polsek Tompobulu pada Minggu  sekitar pukul  WitaSudah diamankan  orang pria yang melakukan tindak pidana persetubuhan terhadap anak  tahun ujar Kapolres Maros AKBP Awaludin Amin kepada detikSulsel Senin  Lokasi penangkapan di rumah terduga pelaku di Dusun Arra Kecamatan Tompobulu Kabupaten Maros sambungnyaKedua pelaku kini telah dibawa petugas ke Unit PPA Polres Maros Keduanya menjalani pemeriksaan oleh tm penyidikSudah diamankan di Polres Maros dan masih menjalani pemeriksaan oleh anggota Unit PPA tegasnya",orang asing,4
Kasus Pembunuhan Siswi SMP oleh Anakanak di Palembang KemenPPPA Pelaku Kecanduan Video Porno Pembunuhan dan kekerasan seksual terhadap pelajar SMP berusia  tahun AA oleh anakanak terjadi di Palembang Sumatera Selatan Perbuatan ini diduga terjadi setelah para pelaku menonton video porno Dari hasil penyidikan polisi motif tindakan kekerasan seksual yang dilakukan salah satu pelaku yaitu mengumpulkan video porno di telepon genggamnya ujar Deputi Bidang Perlindungan Khusus Anak Kemen PPPA Nahar melalui keterangan tertulis Senin  Pelaku diduga sudah kecanduan video porno dan ini belum ada penanganan pengobatannya dan mereka yang sudah kecanduan akan memiliki kecenderungan untuk meniru dan memicu tindakan kekerasan seksual seperti rudapaksa dan pencabulan tambahnya Nahar mengimbau para orang tua untuk lebih memberikan perhatian pada anakanak agar tidak terjerumus pada perilaku menyimpang seperti mengonsumsi video porno Konsumsi video porno dapat menjadi pemicu kekerasan seksual Tolong orang tua awasi anakanak kalian dampingi mereka saat berselancar di internet dan di satu sisi orangtua juga harus belajar memahami penggunaan gadget dan internet ujar Nahar Polda Sumatera Selatan telah melakukan penetapan tersangka terhadap IS  NSA  MZF  dan AS  Dalam kasus ini Nahar mengatakan para pelaku masih berusia anak Maka proses penanganan hukumnya perlu mendapat perhatian khusus dan dengan sesuai undangundang yang berlaku maka perlu berpedoman pada Sistem Peradilan Pidana Anak SPPA berdasarkan UU No  Tahun  tentang UU Sistem Peradilan Pidana Anak Dalam pasal  ayat  UU SPPA dijelaskan bahwa untuk para pelaku Anak Berkonflik dengan Hukum pidana yang dikenakan berbeda dengan orang dewasa yaitu  setengah dari ancaman pidana orang dewasaucap Nahar Melihat tindak pidana yang dilakukan para pelaku maka mereka dapat dikenakan pasal D UU Nomor  Tahun  Jo pasal  ayat  UU Nomor  Tahun  danatau pasal E UU Nomor  Tahun  Jo pasal  ayat  UU Nomor  Tahun  Atas kekerasan fisik yang dilakukan terhadap korban maka dapat pelaku terancam pasal C jo pasal  ayat  UU Nomor  Tahun  Pidana tambahan dapat dikecualikan sesuai pasal  ayat  danatau pasal  ayat  UU Nomor  Tahun  mengingat pelaku masih berusia anak,teman,3
Polisi Tangkap Pria yang Diduga Cabuli Anak SD di Jaktim Polisi menangkap pria berinisial IMT  yang diduga sebagai pelaku pelecehan anak di Kalisari Pasar Rebo Jakarta Timur Jaktim IMT diduga melecehkan siswa sekolah dasar SD Pelaku berinisial IMT  ditangkap di rumahnya di daerah Pekayon Jakarta Timur oleh Tim Opsnal Unit Reskrim Polsek Pasar Rebo kata Kapolsek Pasar Rebo Kompol Rihold S dalam keterangannya Senin IMT diduga melecehkan anakanak dan berupaya menculik korban Kejadian tersebut sempat viral di media sosial medsos Dalam video terlihat sejumlah warga mengejar pelaku pelecehan anak dan percobaan penculikan terhadap anak SD pada Selasa  Pelaku yang mengenakan baju kuning itu mengendarai motor saat menghindari kejaran warga Polisi lalu mengidentifikasi pelaku dari saksisaksi dan pengecekan CCTV di lokasi kejadian Kami mencoba menelusuri menyelidiki berbekal dengan rekaman CCTV yang diperoleh serta informasi dari masyarakat kata Rihold Kasus tersebut sudah dilaporkan ke Polres Metro Jakarta Timur Berdasarkan hasil interogasi pelaku mengakui telah melecehkan anakanak Saat ini pelaku berikut barang bukti berupa pakaian dan sepeda motor masih diamankan di Mapolsek Pasar Rebo untuk pengusutan lebih lanjut tutur dia Polsek Pasar Rebo melimpahkan kasus pelecehan anak ini ke Unit PPA Sat Reskrim Polres Metro Jakarta Timur,orang asing,4
Ayah di Sidoarjo Bacok Anak Tiri Lalu Kabur Seorang pelajar SMA di Dusun Tempuran Desa Tarik Sidoarjo jadi korban pembacokan Pelaku tak lain ayah tirinya sendiri Pelaku diketahui berinisial H  Sedangkan korban yakni A  Korban diketahui dibacok di dalam rumah pada Sabtu  sekitar pukul  WIB Kronologinya saya tidak tahu persis karena saat kejadian di dalam rumahnya sendiri kata Hanafi kepala dusun setempat Senin  Menurut Hanafi korban diduga dibacok dengan celurit Akibatnya korban mengalami luka di bagian bahuPelaku langsung kabur setelah membacok anak tirinya Sedangkan korban yang mengalami luka langsung dilarikan puskesmas dan dirujuk ke RS Anwar Medika Hanafi menambahkan seharihari pelaku diketahui sebagai pedagang Sedangkan anaknya merupakan pelajar SMA Setelah melakukan pembacokan diduga pelaku melarikan diri selepas kejadian tersebut dan masih belum diketahui keberadaannya hingga saat ini terang Hanafi Terpisah Kanit Reskrim Polsek Tarik Iptu Mohammad Rohman mengaku belum mendapat laporan terkait pembacokan tersebut Meski demikian pihaknya kini tengah menyelidikinya Belum ada laporan resminya pihak kami masih mencari info lebih lanjut tandas Rohman,keluarga,0
